,ff,rmsd_0,w_0_0,w_0_1,pdb
61,494.7069906446720,0.3394853262589590,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_421/pdbs/3.pdb
62,-68.37397820326940,0.4380327077322580,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_995/pdbs/15.pdb
63,1541.3647813599300,0.352717235277288,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_174/pdbs/1.pdb
64,42.66389551243670,0.3674204791882750,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_855/pdbs/7.pdb
65,-77.63139603219720,0.4280448716481020,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_950/pdbs/13.pdb
66,-91.60380376999840,0.4890837482318480,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_619/pdbs/19.pdb
67,-80.0774708207432,0.4064189664895270,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_261/pdbs/13.pdb
68,-84.65797664017530,0.4474535302038740,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_931/pdbs/15.pdb
69,833.0368396610570,0.3625466507419520,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_607/pdbs/2.pdb
70,-110.92116321864000,0.4615019456673150,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_871/pdbs/18.pdb
71,129.98097799252900,0.3241907103406390,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_415/pdbs/6.pdb
72,869.3551925553420,0.3510872444420470,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_997/pdbs/2.pdb
73,361.82031170385900,0.2941958844325560,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_105/pdbs/4.pdb
74,-23.14928594684600,0.3526436780359310,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_366/pdbs/9.pdb
75,1479.820593230460,0.3616685861077980,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_750/pdbs/1.pdb
76,90.92801472861110,0.3652876996348390,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_370/pdbs/6.pdb
77,1609.1610832694200,0.3554250483707660,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_695/pdbs/1.pdb
78,320.8971665563260,0.3713698903222160,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_109/pdbs/4.pdb
79,323.86050441777,0.3287510935336100,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_776/pdbs/4.pdb
80,319.5090051502710,0.3706516469687910,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_854/pdbs/4.pdb
81,-3.987966221407310,0.3990869603147840,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_429/pdbs/9.pdb
82,30.55514648023250,0.3717812092151600,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_268/pdbs/9.pdb
83,-67.5913926438161,0.3927468920031880,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_454/pdbs/12.pdb
84,-88.34301100384350,0.4177836641625510,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_463/pdbs/14.pdb
85,13.673443646579900,0.3892729093710680,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_809/pdbs/9.pdb
86,1800.2380022468200,0.3161398865871350,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_318/pdbs/1.pdb
87,872.7720286548580,0.3516533641168360,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_497/pdbs/2.pdb
88,-108.41942700507300,0.4730946122307640,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_591/pdbs/19.pdb
89,-107.69211718190400,0.4825188901542480,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_834/pdbs/19.pdb
90,-91.5839659668593,0.4891106892626750,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_266/pdbs/19.pdb
91,-43.47896320022030,0.4184105658481910,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_692/pdbs/12.pdb
92,-84.29494320971820,0.4481931477520090,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_725/pdbs/15.pdb
93,-80.07473518749200,0.458860075744796,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_286/pdbs/17.pdb
94,-95.8871676178212,0.4300778305829350,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_10/pdbs/15.pdb
95,-76.82001363620660,0.4287096853713010,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_227/pdbs/13.pdb
96,68.80172253449590,0.3741257289753790,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_261/pdbs/7.pdb
97,68.30946056778980,0.3864326259866710,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_895/pdbs/7.pdb
98,-108.74629490317200,0.4551006856474180,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_224/pdbs/17.pdb
99,-63.79433045015940,0.4169903353430450,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_293/pdbs/11.pdb
100,68.01242386798340,0.3739256275939010,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_576/pdbs/7.pdb
101,-0.572208650750099,0.3903366286240220,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_870/pdbs/10.pdb
102,-63.69269923736650,0.3973657190184000,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_219/pdbs/12.pdb
103,-97.84391135943290,0.4768723132717130,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_132/pdbs/17.pdb
104,-19.99742444628280,0.4022417928727080,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_967/pdbs/11.pdb
105,29.22070727672490,0.3718510683077120,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_759/pdbs/9.pdb
106,-96.76657731679160,0.4374079762011900,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_925/pdbs/16.pdb
107,360.7493374544520,0.3382345549805600,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_295/pdbs/4.pdb
108,687.487109503981,0.2844172016633350,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_590/pdbs/3.pdb
109,-117.23699995907500,0.4464665144979310,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_32/pdbs/16.pdb
110,-100.114425776158,0.4886419791417560,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_96/pdbs/18.pdb
111,-100.96779931737500,0.4881708190490580,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_765/pdbs/18.pdb
112,-57.05296783636600,0.3799472370465140,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_144/pdbs/11.pdb
113,1325.284746952690,0.2556004056818690,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_312/pdbs/2.pdb
114,-109.68572116157500,0.4830937106563830,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_720/pdbs/19.pdb
115,-49.92234606449100,0.4113297230878920,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_539/pdbs/11.pdb
116,165.29472705223800,0.3622197817010340,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_827/pdbs/5.pdb
117,-106.7224869676980,0.4152282169917060,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_214/pdbs/14.pdb
118,-45.63479401487510,0.3871852326775060,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_7/pdbs/11.pdb
119,-39.76116434148640,0.4117463520687100,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_139/pdbs/12.pdb
120,320.75593333814600,0.3706333343719890,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_964/pdbs/4.pdb
121,-25.73621683699460,0.4017974856247410,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_580/pdbs/11.pdb
122,-4.393864433200630,0.3720734156857990,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_619/pdbs/9.pdb
123,46.87802139983550,0.3633770989991940,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_116/pdbs/7.pdb
124,-115.91820390782300,0.4467828076205970,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_575/pdbs/16.pdb
125,-60.33780134222640,0.433215993937839,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_797/pdbs/14.pdb
126,46.725902442574100,0.3638472151815380,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_37/pdbs/7.pdb
127,-39.88630986766570,0.4101147168203820,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_950/pdbs/12.pdb
128,-90.19870221958290,0.4261391754896390,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_351/pdbs/15.pdb
129,120.47991761328400,0.3821160928418750,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_882/pdbs/6.pdb
130,-83.89839942086770,0.4587372798394000,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_949/pdbs/17.pdb
131,211.43803587021800,0.3467927305067870,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_299/pdbs/5.pdb
132,-86.33185811562750,0.4479514410906110,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_8/pdbs/15.pdb
133,168.3429072227270,0.3533760791252300,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_511/pdbs/5.pdb
134,-90.41500379240350,0.4252253919937710,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_908/pdbs/15.pdb
135,-115.52313077215000,0.4464091033016370,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_169/pdbs/16.pdb
136,-108.8272544119500,0.454264469504765,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_121/pdbs/17.pdb
137,121.66111471576900,0.3817512211290450,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_959/pdbs/6.pdb
138,111.8109821483000,0.3487808693582310,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_140/pdbs/6.pdb
139,827.8287507608990,0.3618085509703190,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_504/pdbs/2.pdb
140,26.48890992027870,0.3912604284289620,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_191/pdbs/8.pdb
141,-96.49873379758130,0.4865376007994970,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/8/output_581/pdbs/18.pdb
142,115.93236570098700,0.3679429566182960,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_325/pdbs/6.pdb
143,-85.41288256982130,0.3873820792489920,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_633/pdbs/12.pdb
144,524.0929241990830,0.3528247353450370,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/0/output_118/pdbs/3.pdb
145,318.5291385115630,0.3701462320507750,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_562/pdbs/4.pdb
146,-15.777348108163300,0.355823515569432,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_460/pdbs/9.pdb
147,-97.46777267748890,0.467348610044085,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_843/pdbs/16.pdb
148,110.9537517234690,0.3800983488197990,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_876/pdbs/6.pdb
149,-102.42786162300000,0.4420376908325100,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_833/pdbs/16.pdb
150,91.39436764059410,0.365223417219962,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_20/pdbs/6.pdb
151,-110.25330304931700,0.4961390771009620,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/4/output_207/pdbs/20.pdb
152,-20.352102342353600,0.4012737750396480,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_972/pdbs/11.pdb
153,35.009232292357900,0.3708600922571030,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_706/pdbs/8.pdb
154,112.99669686808000,0.3418214135709940,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_454/pdbs/7.pdb
155,112.16521776114000,0.3413990359405820,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_629/pdbs/7.pdb
156,122.37725304484600,0.3542830161034420,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_642/pdbs/6.pdb
157,490.3112629052990,0.2959866205727400,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/1/output_549/pdbs/4.pdb
158,18.454581773398800,0.3810755166009800,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/7/output_219/pdbs/9.pdb
