,pdb_file,native,ml,rmsd_order,rmsd_avg,weight_delta,r_free,r_work,r_all
39,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/25.pdb,0,5.2938513426639995,0.3233662656463439,0.18686112234720573,0.4100000336766243,0.36309944132832267,0.3632379130468533,0.3632337013581887
40,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/30.pdb,0,5.2450709548228165,0.32143666739116306,0.17816827839745017,0.4099999964237213,0.3291828324727697,0.3357453676315983,0.33528412143086284
41,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/35.pdb,0,5.320732015048594,0.32801186560845835,0.19059772150629178,0.7900000214576721,0.3780248450549147,0.3758400382497478,0.3760241808820225
42,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/24.pdb,0,5.255828010686687,0.2949479585498069,0.1773771358132423,0.3500000014901161,0.340758278861431,0.34140974117448425,0.341373325105106
43,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/17.pdb,0,5.325479746864787,0.3211194356813696,0.17134466960048242,0.1599999964237213,0.3851797584405808,0.3807147811631769,0.38104507956681477
44,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/16.pdb,0,5.227668302700271,0.2707131494391812,0.160402326818571,0.27000002562999725,0.3330035835085587,0.3315805512985067,0.33168911854473665
45,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/38.pdb,0,5.400131688644538,0.2848195643746175,0.1833783566831743,0.8099999893456697,0.3434167955611593,0.3347368152163553,0.3353488787432362
46,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/27.pdb,0,5.300071892737256,0.3326002112584649,0.19724771257403106,0.49000001326203346,0.36621540713167094,0.3650403932397101,0.3651254848269241
47,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/14.pdb,0,5.228399905577846,0.3058091778324885,0.19612347861950694,0.6799999959766865,0.33021741898187346,0.3324919544712195,0.332331103589189
48,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/49.pdb,0,5.385205461890614,0.28959134905206024,0.18756261672956773,0.41000002808868885,0.3444499645392893,0.34659599788591944,0.34644076652099737
49,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/51.pdb,0,5.231639396442626,0.32104298977290247,0.15684161824899256,0.45000001788139343,0.33728433025761456,0.3326458484751181,0.33297942610405984
50,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/57.pdb,0,5.371325939004534,0.30777915362389935,0.18765331325640505,0.970000009983778,0.3489209996909615,0.34463212553501893,0.3449342561176823
51,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/54.pdb,0,5.242265890875593,0.2856577272493029,0.18662771355747151,0.6500000227242708,0.34103322566937916,0.33674844995697595,0.3370660296266776
52,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/48.pdb,0,5.226150835869043,0.310436910385742,0.1871587461978304,0.09000001847743988,0.33435738010419247,0.33068268105773585,0.33095935226794937
53,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/52.pdb,0,5.209469501706351,0.31576217489467534,0.17932237101749535,0.44999998807907104,0.3243720798854524,0.32355145388501794,0.3236142918279839
54,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/58.pdb,0,5.306252022183695,0.3305300066736967,0.19999468266919782,0.7799999974668026,0.37470886597528646,0.3691208858074853,0.3695258410405132
55,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/50.pdb,0,5.3811805928375955,0.2733526557164559,0.1806042537795971,0.33000001311302185,0.3367441801211597,0.33159311595010865,0.3319517876716299
56,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/66.pdb,0,5.336642900332304,0.30234299142666227,0.203293375420879,0.7900000270456076,0.39360932574622715,0.3872040725894625,0.3876695489867347
57,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/61.pdb,0,5.261538703112039,0.2927729532072352,0.17339565447873678,0.48999999463558197,0.34265375802816744,0.3458158340001354,0.34560268802286814
58,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/59.pdb,0,5.232036671818919,0.33609669776633005,0.19361144422111706,0.4399999901652336,0.33814049387627965,0.33408966934218925,0.3343689400317746
59,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/78.pdb,0,5.249691214478414,0.309711091510426,0.17809213483756733,0.28999999165534973,0.34625765807606096,0.34102530006978027,0.3413997837452943
60,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/62.pdb,0,5.291991361222211,0.3311094051396454,0.20949275503418494,1.1399999931454659,0.3603096403890556,0.3626489820971631,0.3624941195758295
61,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/73.pdb,0,5.283760100203438,0.29925678361514346,0.17850970447305858,0.310000017285347,0.3557270489183992,0.35626196334189103,0.35622026684346697
62,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/79.pdb,0,5.277071273696054,0.3059828112588981,0.18697358411388218,0.3700000047683716,0.3538510184164551,0.3526182644911707,0.35270440208041
63,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/55.pdb,0,5.232305889035309,0.3040566398804199,0.1724823721491017,0.4699999988079071,0.34480813005758953,0.3343996852345369,0.3351720563039543
64,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/72.pdb,0,5.295687447583008,0.30089952448153,0.18431780095513922,0.6899999938905239,0.3645647447503705,0.36454112860663607,0.3645487643167269
65,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/75.pdb,0,5.299779854534528,0.3356834942619447,0.17493362210635674,0.33000002801418304,0.37570942213399205,0.36492508089836045,0.3656837275179003
66,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/53.pdb,0,5.248856829089605,0.2947011841406089,0.17980826298595756,0.38999999314546585,0.3521511274007476,0.3396225245107722,0.34052146913667175
67,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/65.pdb,0,5.224762693629267,0.2805475792573131,0.17412926903053957,0.08999998867511749,0.32823600538000264,0.3301213269488657,0.32999025377737173
68,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/71.pdb,0,5.268467529919573,0.29631191034145876,0.1931940438265257,0.3400000296533108,0.3553615084282929,0.3505197674474217,0.35085775990855445
69,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/67.pdb,0,5.229623148812458,0.2970176829658654,0.19084627166379953,0.6100000292062759,0.33338666410240103,0.3329631588331404,0.3329925577975127
70,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/81.pdb,0,5.23682893475187,0.288604155420552,0.18306336296948011,0.7400000263005495,0.3420853326874742,0.33506037581273457,0.33555660610256305
71,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/77.pdb,0,5.322193815732156,0.30485452839083454,0.18841979809878373,0.6499999929219484,0.3785383139644158,0.3781522192353708,0.3781859267327618
72,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/60.pdb,0,5.260185767810368,0.3224732438683264,0.18938376562617404,0.33000001683831215,0.3408100921605631,0.3446078793832514,0.34435061055941096
73,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/89.pdb,0,5.221301052141649,0.3145816807148809,0.18092093826989236,0.570000022649765,0.3354879464355946,0.3292639549102034,0.3297036789316176
74,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/94.pdb,0,5.239175452869633,0.2871287234006911,0.1655552171665633,0.5900000110268593,0.33735589413144534,0.3345954004301051,0.3347927613654899
75,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/64.pdb,0,5.302024761764854,0.3224693251456874,0.18611127321900658,0.25,0.3757041600432589,0.369075682896002,0.3695492816328935
76,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/68.pdb,0,5.2417093851964065,0.33422991157234544,0.1915495624012555,0.6600000225007534,0.33712344228698715,0.33708675638681235,0.3370893729914563
77,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/84.pdb,0,5.269214356843916,0.3333302762037424,0.19932715502688536,0.6800000295042992,0.3578357018634514,0.349274201881622,0.34988458608559464
78,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/90.pdb,0,5.370617203039785,0.2821777429082375,0.1845836705380442,0.9299999866634607,0.3358802779015548,0.33183071240672396,0.3321173112188744
79,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/76.pdb,0,5.362642558615378,0.3053800096387794,0.18580268112960371,0.5900000222027302,0.335215197999355,0.3352898021380936,0.33528435993125466
80,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/70.pdb,0,5.211037306584793,0.29126339637049653,0.17667562903357195,0.28999998793005943,0.3259426900092671,0.3230993943841216,0.3232978764762679
81,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/56.pdb,0,5.2355600803331575,0.30558469135646854,0.18757312908128024,0.5400000065565109,0.34473839639610954,0.3353432462240819,0.3360050535309448
82,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/91.pdb,0,5.209415222415687,0.27760011025045317,0.17227028605478859,0.2500000149011612,0.33061395418455586,0.3231435460050688,0.32367045904288366
83,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/92.pdb,0,5.487963206462375,0.3177991510320085,0.22998875172290326,1.3099999986588955,0.3808177715743394,0.3820319220330375,0.38196394840071485
84,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/95.pdb,0,5.242179517499765,0.31649826745034865,0.18279791977664997,0.28999999165534973,0.33671089555930717,0.3376570941409829,0.33759393774674484
85,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/87.pdb,0,5.2700497633506584,0.2922530557108982,0.18875990632924264,0.13999998569488525,0.3554050630823717,0.3505082336604491,0.35086595696988615
86,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/63.pdb,0,5.254647530936292,0.3034794913859225,0.20258006564952447,0.5399999972432852,0.34211026618861595,0.34078182678434954,0.34087449369756334
87,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/85.pdb,0,5.2572271222733065,0.3251478775624391,0.18502006610380012,0.9600000083446503,0.34236504592129097,0.3446938185317897,0.34452955298507254
88,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/80.pdb,0,5.179947426429413,0.30994228625295195,0.15677875559847432,0.5600000023841858,0.31617727061090256,0.3115759913671544,0.3118997820296875
89,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/69.pdb,0,5.264595890964711,0.3108838219182199,0.1794306483039344,0.4700000137090683,0.34533090653660997,0.3485639487151201,0.3483327909732623
90,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/83.pdb,0,5.3274450469576955,0.30443292841373704,0.19973989264287256,1.0100000072270632,0.3938163866881413,0.3808733896448493,0.3817844115395767
91,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/97.pdb,0,5.204932327060438,0.2981097159880303,0.17969813237917226,0.38999999314546585,0.33294638900962464,0.32181470591688666,0.3225969472627364
92,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/74.pdb,0,5.293957431183587,0.3274455431402397,0.18568896266794818,0.2500000149011612,0.374927253487418,0.36379229182275596,0.36459255833916016
93,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/105.pdb,0,5.222537132333884,0.30046914040583117,0.17295384680263465,0.4299999922513962,0.32741166483838013,0.32777192163364316,0.32774495348625815
94,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/100.pdb,0,5.379667320558817,0.3039267865124432,0.18649328532779308,0.550000011920929,0.35097412767066494,0.3440438676637594,0.344525346766467
95,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/98.pdb,0,5.249953894388864,0.3018149458865411,0.17504929104952452,0.4000000059604645,0.34856853333501236,0.3418876588748613,0.3423724548795988
96,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/86.pdb,0,5.231908098414355,0.28621551114218824,0.17668559050509713,0.5000000149011612,0.3418192570695319,0.33453757596279166,0.3350501002436312
97,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/93.pdb,0,5.467909420163557,0.32023266462551897,0.21346052738012847,1.0700000058859587,0.39099820796812323,0.39538732522234116,0.3950759261401859
98,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/107.pdb,0,5.337200485637412,0.3382495396802109,0.1951319491006188,0.569999985396862,0.37936026209454576,0.38519301792246813,0.38479229001736914
99,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/99.pdb,0,5.2604924351865625,0.3064413919352018,0.19116465011603345,0.32999999821186066,0.3500146586439009,0.34664841240373784,0.3468949348012181
100,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/82.pdb,0,5.286814420102219,0.32912328623805703,0.21275482346567984,0.4399999901652336,0.35338505975083906,0.3593043244591239,0.35889081018276636
101,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/102.pdb,0,5.205916376442173,0.29047661893490495,0.17062498307666762,0.23000002652406693,0.32497683939283195,0.3208485450266376,0.32114586751549334
102,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/110.pdb,0,5.261990569596062,0.3107545322617698,0.16983924582202856,0.45000001788139343,0.3458508983391416,0.34723400254318565,0.34715093110942846
103,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/112.pdb,0,5.230172479098615,0.2770644137932506,0.17756959981039422,0.5200000070035458,0.33502665938766685,0.3340172353180528,0.33408939068394317
104,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/108.pdb,0,5.313407419838235,0.3481695953840633,0.2197252496282788,1.0299999825656414,0.3853706500210457,0.3748199934931814,0.375590498045331
105,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/96.pdb,0,5.224696318311829,0.2979552578731621,0.1776232066370726,0.39000000059604645,0.32951524310488656,0.33031268413736525,0.3302540550031329
106,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/104.pdb,0,5.250971226298076,0.3118112174760576,0.1820553126117052,0.6300000045448542,0.34440075022253563,0.3414118981057125,0.341622981774596
107,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/115.pdb,0,5.215823856100283,0.2848193998021201,0.16762405787020832,0.2900000065565109,0.333657859852338,0.3256065594978129,0.3261672756922457
108,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/106.pdb,0,5.25567266165051,0.303267189253296,0.183815052579207,0.6500000134110451,0.3522140532336565,0.3424770403311436,0.34315961071435175
109,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/113.pdb,0,5.218994084051756,0.31561296685054513,0.16918041803350797,0.33000002801418304,0.32902911639090765,0.32951172968258413,0.3294748397140323
110,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/103.pdb,0,5.321356883960395,0.32337652094235764,0.19033164789979196,0.78999999538064,0.3737471397688705,0.3764148853282645,0.3762189531111815
111,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/118.pdb,0,5.282491691106846,0.3213931008886723,0.1761714252582739,0.5299999974668026,0.3692868613103694,0.3563561911205875,0.35726417377531394
112,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/109.pdb,0,5.252453677699038,0.3021737581206004,0.1846991141695866,0.35999998450279236,0.34723505965211127,0.34081668441510327,0.3412880976472206
113,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/114.pdb,0,5.292170156841975,0.3235981394584392,0.20317566765168538,0.3700000196695328,0.3672981029836075,0.36287753287715324,0.36317967477055685
114,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/101.pdb,0,5.29100032891412,0.30685348355911934,0.20676744546494466,0.5899999812245369,0.35843246309889687,0.36159719375011407,0.3613645630497983
115,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/117.pdb,0,5.223463834552011,0.3187562182911117,0.16868214861105382,0.4700000137090683,0.3340681458908236,0.3298695782327576,0.33016444475900636
116,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/111.pdb,0,5.300612832820434,0.3206100939870522,0.19266639214230516,0.32999999076128006,0.35350784913486305,0.3649791510058934,0.36415767867284954
117,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/123.pdb,0,5.2721909626401615,0.337407049519697,0.18675100720077084,0.6800000127404928,0.3426943012794898,0.3509178227966711,0.35036814218900486
118,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/122.pdb,0,5.235018106544535,0.31186372157463693,0.1897403858604648,0.3100000284612179,0.33846483501919933,0.334732192886696,0.33499275793900135
119,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/88.pdb,0,5.2679160716594415,0.3253226041755838,0.18394222490955092,0.39000003784894943,0.34788943283124835,0.3483676254365177,0.348333369187768
120,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/120.pdb,0,5.29104473625668,0.334071492952547,0.18894128408417832,0.6300000250339508,0.3665653802159876,0.35986705190219476,0.3603484098810992
121,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/128.pdb,0,5.361087225853607,0.30970473105173296,0.18916568958511168,1.0700000394135714,0.3414019220556711,0.34261532910647663,0.34252677707636964
