,pdb_file,native,ml,rmsd,rmsd_all,r_free,r_work,r_all
17,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/29.pdb,0,5.0283836904911645,0.05257468412714862,0.0699007994772421,0.14200413977771006,0.1414613531562079,0.14148029145596985
18,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/16.pdb,0,6.349788091973199,5.825613245025245,6.709201147382953,0.5928916192528972,0.5836026529484438,0.5842035044132812
19,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/35.pdb,0,6.1568701413304705,0.276565861699191,0.4157849781183098,0.5105413643658817,0.4882629392087187,0.4898605093645127
20,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/34.pdb,0,5.065666935170855,0.0573914718050062,0.07179697659598452,0.15409416024767777,0.13887960868794147,0.13994256258029317
21,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/25.pdb,0,5.536233284679654,0.06997127303044291,0.12378382809332432,0.2641698779534858,0.25152059310998065,0.2524260402683914
22,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/36.pdb,0,5.739285922924967,0.10508592505168915,0.1684359163824473,0.33378022496635784,0.3099952013716682,0.31170478022373893
23,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/23.pdb,0,5.943624750699669,0.17043069086351587,0.2590806817035913,0.4103197411553305,0.38681779578675485,0.3885090451738475
24,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/15.pdb,0,6.137923789697814,0.25389479221095973,0.3854243879210563,0.49633986506443367,0.47601212842097795,0.4774669117642097
25,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/20.pdb,0,6.090364849942151,0.22591799584693542,0.341933802588378,0.4878322244362048,0.4568039004204082,0.4590489928084732
26,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/21.pdb,0,6.081320790220855,0.21133765867807155,0.3366978194492505,0.4592254803458206,0.44779922355943047,0.4486318111017806
27,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/3.pdb,0,5.002960796810061,0.06178427631756238,0.07011594649169238,0.13500887323628805,0.13635056425001693,0.13625270553143248
28,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/24.pdb,0,6.110332951283641,0.28037004643584057,0.3824964776819005,0.49064818277307837,0.46535069508321086,0.46715094151939063
29,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/22.pdb,0,6.340585588597607,3.4597168258828033,4.258447051691081,0.5962639061297524,0.5814019013112962,0.5825295279782925
30,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/13.pdb,0,6.321119743974192,1.1900444251205606,1.7801916677342724,0.5876365896559604,0.5840717901038975,0.5843310463128825
31,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/4.pdb,0,6.312754208348548,1.0154459684164154,1.3602527339801338,0.6019498833138185,0.5770065971759752,0.5788235066470717
32,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/0.pdb,0,6.326429027991302,1.2204529675795448,1.7744542045966993,0.6216059444134358,0.5771447240864744,0.5805287280753336
33,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/10.pdb,0,5.929018946730688,0.15132397981447018,0.22216369941432088,0.39423552902600445,0.38428924900187467,0.38498136027558516
34,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/9.pdb,0,6.34662452134984,2.061198971579324,2.765306132027377,0.6207193479344422,0.5845038597364088,0.5871285516226041
35,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/12.pdb,0,6.352105746999453,4.716718747664522,5.446114731040201,0.5892691049254091,0.5852282189270295,0.5855247724643114
36,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/45.pdb,0,6.341662185203941,2.6863356582131392,3.761146322161017,0.618107567554342,0.5811060741967864,0.5837901335506053
37,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/14.pdb,0,6.050647375717967,0.22950988317820206,0.31521361355445315,0.4500136723441447,0.43672279671942027,0.43772965682051634
38,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/2.pdb,0,6.358775641251253,6.358416751854883,7.31668071571136,0.601306036303528,0.5881509843742639,0.5889646601912465
39,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/6.pdb,0,6.35661629207551,2.7640040781019617,3.464930813587683,0.5873182028458932,0.5804309402688157,0.5809251799495214
40,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/8.pdb,0,6.147280223136371,0.3070488453457958,0.4333808030959999,0.5156314864596715,0.48272198669830146,0.4851167206024516
41,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/28.pdb,0,5.916959686157738,0.15504209460151908,0.22455080039651795,0.38675420027437957,0.3753973796405325,0.37621915494332536
42,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/18.pdb,0,5.990969779477439,0.1897712411795827,0.2801762658433054,0.4385295883253643,0.40745514709851216,0.4097014780259361
43,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/40.pdb,0,6.328766048844869,1.3809218386004152,1.9474484186878458,0.6106559356003493,0.5782232575473983,0.5806106174389497
44,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/32.pdb,0,6.041098755226089,0.1786277533385153,0.307069100820548,0.4532337604740999,0.43157141148025935,0.4331317958665754
45,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/41.pdb,0,6.023161990547344,0.20030653846971047,0.29439914273131795,0.4420205661567804,0.4202058664520546,0.42175823364024295
46,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/47.pdb,0,6.354232392037597,3.543803864701135,4.362711935045299,0.621799899760777,0.5836577870369271,0.5863991617416922
47,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/39.pdb,0,5.95431523729156,0.181662026608402,0.264619660067682,0.4115356245350218,0.38958420179709735,0.3911661531250996
48,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/49.pdb,0,5.772084172753102,0.11170282038306685,0.16462063000120236,0.33749492274625476,0.3232141380982395,0.3242521034805536
49,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/50.pdb,0,6.3619576093538965,5.981147193204906,6.879559457782875,0.5948233876741865,0.5820062300905297,0.5829090677332436
50,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/75.pdb,0,6.2073722187725435,0.3442573006622644,0.5243087465687449,0.5473940434565067,0.5161188413986655,0.5184478922502443
51,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/59.pdb,0,6.3644947304067045,5.169919149201331,6.369449840832974,0.6053863042892282,0.58503382948877,0.5864878125809388
52,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/54.pdb,0,6.030619561981496,0.21421959960476852,0.30655204912408424,0.45013840046701153,0.4301232511102535,0.43157695833279736
53,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/48.pdb,0,6.329442514316161,1.5612215256374857,2.169533667884456,0.6093663576039102,0.5768259875174956,0.5791873868455198
54,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/51.pdb,0,5.470385794543287,0.09805573630862544,0.12169183947337067,0.25322184497322425,0.23209746469793532,0.23358917593993336
55,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/52.pdb,0,6.077364210340153,0.22367177558468748,0.35591211337685014,0.4633984454887544,0.4474344812638581,0.4485792076185045
56,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/62.pdb,0,6.338062358973817,1.5891263786371825,2.121824339362117,0.5970703029880579,0.5850046407651396,0.5858682059628685
57,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/74.pdb,0,6.104912462000815,0.25027388049581356,0.3561006671285107,0.4852306458879594,0.4623898091374696,0.46415246536743643
58,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/63.pdb,0,6.1815191471700786,0.3443062204121042,0.4693163227101215,0.5207907928803677,0.5069220587938069,0.5079478658181684
59,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/56.pdb,0,5.900965646068283,0.14129344331206536,0.2186438556125617,0.3935832771792978,0.36906696063139005,0.3708372982291856
60,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/80.pdb,0,6.312008655464643,0.9163107559637649,1.3406402973014333,0.5973055487647217,0.5745612611942763,0.5762100379590621
61,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/61.pdb,0,6.356158007174832,5.373379123112433,6.310803039788476,0.6165409263251742,0.5827364474990925,0.5850432997901188
62,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/66.pdb,0,6.150416116810097,0.2693195344717055,0.421524856214951,0.5180584114811599,0.4860914887993492,0.48838395860021855
63,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/95.pdb,0,6.15121040389315,0.2687699096658056,0.3981025567412838,0.5034631786426846,0.48856822929678234,0.48964316818897885
64,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/71.pdb,0,6.087903517248899,0.2301879552095117,0.3292572906777613,0.4590344209518701,0.4536982869882288,0.45411718488763225
65,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/78.pdb,0,5.521262295675488,0.08966872401334892,0.1268054966391787,0.2639080016307567,0.24869791312726977,0.24976097674778797
66,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/77.pdb,0,6.343278413103248,5.093641999172729,5.813465732596537,0.6104890805546318,0.5804068762704906,0.5827117674669472
67,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/79.pdb,0,6.355668818835879,3.526581352664333,4.52184910284589,0.6030974553972023,0.584511862773315,0.5858532226514975
68,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/67.pdb,0,6.336214203617284,3.4621817755324256,4.2898387820194905,0.589502181665311,0.5803237272861637,0.5809748107850015
69,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/84.pdb,0,5.7331437946957555,0.12659344178920934,0.17200847838498315,0.3260325719342805,0.3119102881797976,0.312918354764423
70,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/81.pdb,0,6.065677722389812,0.21368201090902508,0.317751338500827,0.4584207081981349,0.44178076950600925,0.442971038496566
71,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/85.pdb,0,6.345287072179099,4.706600536638823,5.6787212514600895,0.6044496429602818,0.5854418595474388,0.5867958166836428
72,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/65.pdb,0,6.270744367795815,0.5217361463997651,0.750382570848656,0.5815027067687553,0.5625925446922309,0.5639492040651818
73,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/55.pdb,0,6.353927240390938,4.289710615732416,4.898453911373127,0.6085831727795799,0.5847348090268284,0.5863377872055852
74,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/68.pdb,0,6.344508491504453,6.237530682815518,7.07626165523215,0.6097201803538154,0.5875816033518481,0.5892001155972535
75,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/96.pdb,0,6.347427963095472,2.89491460250246,3.593307871632894,0.5925531058252145,0.580089040803195,0.5809886266416533
76,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/73.pdb,0,6.080967045664085,0.25208598317420755,0.34033945764971457,0.47107742802111774,0.45226206138222413,0.45361597968017586
77,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/82.pdb,0,5.88841701378059,0.1578757668292811,0.22033755281053294,0.3849300003407918,0.3643007188494314,0.3657893635082721
78,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/105.pdb,0,6.361327743964923,6.629073308439949,7.536597450459496,0.6348511369092044,0.5828759215458067,0.5858713445660684
79,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/108.pdb,0,5.7933192440837,0.11528358885705117,0.1662942026701623,0.3463328033110071,0.33075018578737514,0.33188999378494144
80,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/100.pdb,0,6.352682516054065,4.122051750820683,5.164096367937882,0.6169197032704556,0.5885593300316122,0.5898140196160253
81,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/64.pdb,0,4.982621309710876,0.05628391244656365,0.0710475419633362,0.1350288503035618,0.13686899430964988,0.13673621195986835
82,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/94.pdb,0,5.793101764750345,0.11822842091787518,0.1804219020249655,0.35474457875835985,0.33136086271909293,0.33307593915943634
83,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/91.pdb,0,6.340679427205116,3.042360879269288,3.9167945976570615,0.613144380236257,0.5820758579343277,0.5842132172667781
84,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/92.pdb,0,6.132063889975999,0.26873009957691374,0.3819715342068381,0.5096364205820959,0.47619755654385604,0.4786064770720863
85,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/90.pdb,0,5.706198988089216,0.11995085979098255,0.16895651534523062,0.31747752619323527,0.3001602201440755,0.3013994946144674
86,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/98.pdb,0,5.75455227399485,0.11807996302612046,0.1701619934151731,0.3265139778738035,0.3195063905658364,0.32003350708033174
87,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/86.pdb,0,5.998609082861225,0.21347758858791657,0.2978890351707122,0.4351518151079198,0.4112680533022925,0.4129650261176016
88,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/76.pdb,0,6.346906982770464,3.4897754118193616,4.174898401664864,0.6038155791777211,0.5849430483912077,0.5863667586908637
89,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/97.pdb,0,5.870391425982264,0.15571331300397773,0.2169014385338904,0.3763704699949608,0.35906938917991754,0.36031126962697624
90,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/88.pdb,0,6.160484873830799,0.2852928881586443,0.43067534738700686,0.5218770578177783,0.49155643356454565,0.49373530052361403
91,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/72.pdb,0,6.342890985956726,4.856469881437927,5.485747354363434,0.5914067061504938,0.5848802423402348,0.5853515653335024
92,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/106.pdb,0,6.351297576887013,5.986741405338408,6.45064475466992,0.5859191892085406,0.5827688260053134,0.5830495657119192
93,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/83.pdb,0,6.3620897163738475,5.547540995417898,6.154894975392731,0.5898346963217088,0.5871754783484411,0.5873604522892489
94,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/57.pdb,0,6.323982877286484,1.6168222177772076,2.375733384077427,0.5860804248031661,0.5775343179182044,0.5781570083879762
95,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/87.pdb,0,6.351889873342233,3.287291828907563,4.205601783768047,0.6089726970328034,0.5815317244706464,0.5829702110002234
96,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/89.pdb,0,5.913236697081771,0.16093572060854935,0.21940439971481826,0.3916320081095003,0.37564423907045563,0.3767981267894058
97,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/113.pdb,0,6.324999421974883,1.5082674790198822,2.082591736091826,0.5853893840244079,0.5782476297327473,0.578749812242894
98,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/101.pdb,0,5.595503263917454,0.08470401637864661,0.12345662628513274,0.27430903771260723,0.2682436791067489,0.2686714500697284
99,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/58.pdb,0,6.00346841723204,0.16564955830042827,0.2602043340668105,0.4259198597357391,0.4140917423630253,0.4149454716043931
100,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/109.pdb,0,6.353527974765917,3.0328507337591137,3.8586488934605994,0.5953868523092625,0.588481970415395,0.5889276893899513
101,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/102.pdb,0,6.113793272781064,0.2727348359518504,0.3986527369440563,0.4945057618199824,0.4642641559174821,0.46645509136362356
102,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/123.pdb,0,5.952751176866631,0.16305502742497952,0.26661654411493374,0.4203840757676608,0.3927542797473853,0.39475338001415455
103,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/112.pdb,0,5.84023012675094,0.16097088237633392,0.216921644990446,0.3550092356383402,0.34961597728300003,0.34999026299923797
104,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/99.pdb,0,6.3274099331272415,1.4497734260057977,2.032650352020386,0.5984831616686781,0.5837751813686892,0.5848772439783425
105,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/53.pdb,0,5.539353173949179,0.08282353858912875,0.12318637000214551,0.2626101622547406,0.2525869868991771,0.2533227058304367
106,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/119.pdb,0,5.7528211454142095,0.11819091280525977,0.17616623291202818,0.33223130243584775,0.3160046665396288,0.3172461991346396
107,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/115.pdb,0,5.518074388084407,0.08309450145818043,0.12193493599164755,0.2631374630901755,0.247188549392619,0.2483595131886344
108,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/126.pdb,0,5.057197490839547,0.05127378509901671,0.0695674687917017,0.14123509731622155,0.1376173427353306,0.13788797287324994
109,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/103.pdb,0,6.354835061195896,4.298410290689451,5.003552831086863,0.60290717878888,0.5907265647136328,0.5914752225118379
110,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/125.pdb,0,6.116436686379428,0.27292727960055285,0.3863803506491975,0.48838815059955415,0.47049186125860337,0.4717782470521841
111,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/111.pdb,0,5.556572204229552,0.08579884335404017,0.12188531516774397,0.2699906105425773,0.2583740759066623,0.2592085696629021
112,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/60.pdb,0,6.04488794390117,0.19211114178372782,0.2895062957959489,0.4289739853318981,0.43039144382203987,0.430382753295159
113,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/114.pdb,0,6.334142696692453,1.2327501802514433,1.6455513788736122,0.6040920095308278,0.5794701926119625,0.5812444148168342
114,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/107.pdb,0,6.338809618426657,1.825125402050483,2.637077269354282,0.6208631742851162,0.5855911987412551,0.5880758192566826
115,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/110.pdb,0,6.345132215029028,2.670105613583079,3.3710900273275444,0.6011416784243123,0.5798439515682269,0.5814197602642073
116,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/116.pdb,0,5.15323124798709,0.05109642441559403,0.07000330135180817,0.16331247311172564,0.15475428829610696,0.15534346209975258
117,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/139.pdb,0,5.144964574343219,0.049435180232619794,0.07070423741660668,0.1675259241948765,0.15153994709968688,0.15263452758815627
118,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/140.pdb,0,5.921625067351425,0.15200278214816865,0.2150232647648861,0.3705998800331965,0.3846210976876455,0.38360079412318654
119,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/141.pdb,0,6.132079520957017,0.2633769549347174,0.4110110636580952,0.501100220907305,0.4753387241941472,0.4772007605358584
120,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/124.pdb,0,6.330531485637336,1.622609461399708,2.274381739599648,0.5951893667624613,0.577797033440419,0.5790585588449837
121,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/129.pdb,0,6.3533144409186875,3.724914432015328,4.682764360737855,0.5878468079454273,0.5804872527490536,0.5808572847772753
122,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/128.pdb,0,5.060480278354624,0.047969279169541156,0.06943200277995268,0.14003222434402415,0.14532180342167966,0.14494170436657564
123,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/93.pdb,0,6.343545387245771,2.3491831053517402,3.084931260293257,0.611838796653643,0.5837465120939331,0.5858169894363628
124,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/151.pdb,0,5.506283583146951,0.08401201292567956,0.12498808595630356,0.2614345996079644,0.24385667907339706,0.24510295973789287
125,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/69.pdb,0,6.355383270619741,5.08422731037811,5.778708081699812,0.626491999129943,0.5845354287106863,0.586941528056986
126,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/121.pdb,0,6.333543237165541,2.108470932045449,2.7832351423658785,0.5833886067151983,0.5837220849105141,0.5836999137168779
127,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_1x_53_54/120.pdb,0,6.341072120159432,3.2219888131630823,3.9755929588098353,0.5871597784548076,0.5848504145482114,0.5850037032419927
