,pdb_file,native,ml,rmsd_order,rmsd_avg,weight_delta,rmsd_dom,dom_weight,r_free,r_work,r_all
23,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/10.pdb,0,5.4181078033602335,0.13930976891825192,0.10047888701205014,0.3999999761581421,0.1123603279606506,0.699999988079071,0.38397445006485265,0.3945408678117939,0.3937824177975635
24,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/13.pdb,0,5.402088967351668,0.1775735068526346,0.12008602351941047,0.1599999964237213,0.08522066750325805,0.5799999833106995,0.37781675742646603,0.3834331511703146,0.38303141522088874
25,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/31.pdb,0,5.438698101202922,0.15644040943676085,0.12249517692597336,0.24000000953674316,0.17785907486744407,0.6200000047683716,0.4014132152400395,0.40855613382397715,0.4080486998072674
26,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/11.pdb,0,5.4350039210731795,0.1710766549735281,0.12298247691680776,0.13999998569488525,0.11594410424453531,0.5699999928474426,0.39075577073769757,0.40461205423844027,0.4036325329412027
27,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/0.pdb,0,5.442566799990654,0.1567209786476187,0.11620752465159377,0.0599999725818634,0.2088329330022352,0.5299999713897705,0.398294048488908,0.4095414989825698,0.40874402410816957
28,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/26.pdb,0,5.578999320597889,0.2231079842175385,0.19798778936660136,0.6000000089406967,0.24808133926412407,0.800000011920929,0.40639042728634484,0.41716981917438595,0.4163990167673043
29,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/28.pdb,0,5.603339624047426,0.29685232282108115,0.2539622584435958,0.6599999815225601,0.3049482206323782,0.8299999833106995,0.438312644109004,0.44401771489482456,0.4436103822815846
30,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/2.pdb,0,5.465699853576051,0.25187407827538244,0.1913162285115651,0.12000000476837158,0.307746935832945,0.5600000023841858,0.4117094668715255,0.42340713304922367,0.4225775610772668
31,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/6.pdb,0,5.494416488711749,0.2828488429604742,0.23280773961629572,0.46000000834465027,0.3167656390118228,0.7300000190734863,0.4489600700187416,0.44857416880703316,0.448638075690485
32,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/42.pdb,0,5.486255769111733,0.2916529063303053,0.25233647988438374,0.4400000274181366,0.3145311286030031,0.7200000286102295,0.43470067150943936,0.44252475171831485,0.4419810138905465
33,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/14.pdb,0,5.472091709156879,0.2814066702966643,0.21945393175596978,0.019999980926513672,0.23772701288790926,0.5099999904632568,0.42972928488030027,0.4320360860102931,0.4318693441926329
34,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/41.pdb,0,5.418094017572121,0.14709240485135597,0.11152370374606327,0.1599999964237213,0.17956993593730727,0.5799999833106995,0.3856498932535291,0.3956878470337894,0.39496991094822315
35,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/18.pdb,0,5.560287039286375,0.09032816518730725,0.06275173526659594,0.2799999713897705,0.09072387352989557,0.6399999856948853,0.3839937217225767,0.39594301269367116,0.39508780036304186
36,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/20.pdb,0,5.60472257604399,0.0888375727914496,0.0888375727914496,1.0,0.0888375727914496,1.0,0.3874136994229233,0.40352837386880996,0.4023803023407134
37,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/48.pdb,0,5.584551377963048,0.16392786005427437,0.15261556211797583,0.820000022649765,0.16650184428247927,0.9100000262260437,0.40591059069704216,0.4095782909005852,0.4093252153350728
38,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/15.pdb,0,5.544510972062472,0.09999361287718848,0.07893893225871114,0.2799999713897705,0.11851373044560927,0.6399999856948853,0.3824203125681113,0.39227486070112866,0.3915714826526486
39,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/50.pdb,0,5.453459289108577,0.226776540007834,0.17031825309786802,0.13999998569488525,0.2859410597575134,0.5699999928474426,0.40610456793746713,0.41766837062507756,0.4168433061319705
40,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/44.pdb,0,5.57096791294696,0.053285802529457714,0.04020994278704796,0.20000001788139343,0.05397792346287023,0.6000000238418579,0.38020213293962096,0.39358001527903813,0.39263091366149666
41,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/46.pdb,0,5.431006092449121,0.17505013096742486,0.11535255234786784,0.17999997735023499,0.08794087262434408,0.5899999737739563,0.39352404504561656,0.4004238632251323,0.39992908903631
42,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/7.pdb,0,5.569589294822371,0.054418673999327836,0.0434830374944371,0.41999998688697815,0.05631623957318848,0.7099999785423279,0.3748863118640238,0.3911411409210819,0.38998309898921274
43,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/4.pdb,0,5.471035077819021,0.2604697382899456,0.1876055098669975,0.10000002384185791,0.2952622169515624,0.550000011920929,0.41983988836817654,0.4300285203650985,0.42928624217462835
44,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/17.pdb,0,5.582475114428317,0.053117826658515374,0.04877737181651456,0.9600000195205212,0.04949696831621118,0.9800000190734863,0.38682261980458105,0.3965721895984561,0.3958803066981185
45,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/49.pdb,0,5.487665180165931,0.2550751686135822,0.21074628263644438,0.12000000476837158,0.27617521284917645,0.5600000023841858,0.44562796068158195,0.4462258316911195,0.44618914438290447
46,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/36.pdb,0,5.474418090469662,0.26110197461244916,0.19850654875844054,0.03999999165534973,0.31796082333481657,0.5199999809265137,0.41868687446667663,0.4315485744797882,0.4306283187975696
47,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/38.pdb,0,5.416068493717633,0.15317943272094037,0.11310219638167468,0.08000001311302185,0.11967898945647909,0.5400000214576721,0.3838250688243846,0.3940329922823751,0.39330424581996565
48,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/25.pdb,0,5.535281561243356,0.12577245691949318,0.08940901763743067,0.2799999713897705,0.12151063055808257,0.6399999856948853,0.3831548563300703,0.39501963441566973,0.39417745285830047
49,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/59.pdb,0,5.437774330625256,0.1799236095970125,0.12297705536465876,0.019999980926513672,0.08722575255295295,0.5099999904632568,0.3974388833465298,0.40733737090597144,0.4066324877213618
50,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/51.pdb,0,5.477899841646497,0.21613062568982863,0.16381286720563482,0.5,0.2113223158112445,0.75,0.4319626979678025,0.4346862834875393,0.4344918235568532
51,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/55.pdb,0,5.478196259375368,0.2804425030081625,0.2352638234409775,0.6599999815225601,0.2716005304819023,0.8299999833106995,0.42971612865202813,0.434942060845547,0.434565819387775
52,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/53.pdb,0,5.476693444956737,0.27094787905831025,0.19764038369071277,0.3999999761581421,0.2707291244022343,0.699999988079071,0.43530700783978293,0.4351131307652845,0.4351252760846217
53,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/54.pdb,0,5.623713421886398,0.27274056244478845,0.2505922273779692,0.7799999862909317,0.2755630925491778,0.8899999856948853,0.44183372161875,0.43858662657524505,0.43881759639340107
54,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/57.pdb,0,5.444178665779372,0.2245812488798151,0.17361580430180748,0.25999999046325684,0.24790682666893873,0.6299999952316284,0.40585436647461026,0.4108850706911774,0.4105286870714463
55,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/56.pdb,0,5.636739357988794,0.16265877730107098,0.15560076310727491,0.8600000068545341,0.16560602338183808,0.9300000071525574,0.4145954124300309,0.4279777277321342,0.427021061070962
56,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/9.pdb,0,5.433290754299631,0.26653228415870023,0.19092321405271728,0.0599999725818634,0.31687492345523766,0.5299999713897705,0.3980657469986224,0.40477283486366256,0.4042965542641825
57,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/63.pdb,0,5.584209420081999,0.23211046900393784,0.18779947392709306,0.679999977350235,0.21756112178113354,0.8399999737739563,0.42564676999877105,0.43099940548855153,0.4306388500389956
58,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/58.pdb,0,5.661581425185876,0.20190757706388215,0.19550303465465727,0.9199999794363976,0.20273143363819865,0.9599999785423279,0.4370078374380961,0.44143616795904445,0.4411206663401919
59,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/61.pdb,0,5.575487897424762,0.22407867465230855,0.185350271255346,0.46000000834465027,0.2418277700763199,0.7300000190734863,0.42665754258429667,0.4309764101182763,0.430682626967616
60,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/21.pdb,0,5.461068188017605,0.24299848527704004,0.20332024081623443,0.5599999725818634,0.25227627692557375,0.7799999713897705,0.4283246833580583,0.4217652757033611,0.4222355715979097
61,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/79.pdb,0,5.460535859009104,0.20745846894540904,0.15735707942427588,0.4400000274181366,0.19800915948736864,0.7200000286102295,0.41505877380873685,0.42298077098030223,0.42240923640194433
62,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/65.pdb,0,5.4178891438134915,0.18531704446126676,0.13863393002975485,0.08000001311302185,0.17321722432562014,0.5400000214576721,0.38522766312494766,0.39592171582037533,0.39515889338915805
63,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/68.pdb,0,5.557056570826054,0.19567529390669616,0.1640119389645577,0.5,0.20974009304850633,0.75,0.40181713037054784,0.41342385660871206,0.4125879709438489
64,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/72.pdb,0,5.428075394893416,0.1721548982760804,0.10132601023320378,0.2799999713897705,0.087264192481882,0.6399999856948853,0.37991150483161057,0.3972229298053388,0.3959941317969884
65,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/66.pdb,0,5.704170052222528,0.27291422534229315,0.259883105314922,0.899999987334013,0.2695276849416592,0.949999988079071,0.47089690906750936,0.47047532570912604,0.4705108599327946
66,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/60.pdb,0,5.462038853919954,0.2204429677236075,0.18274136565705576,0.20000001788139343,0.2390770279005212,0.6000000238418579,0.4186505395855695,0.4251460151227727,0.4246854774250538
67,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/73.pdb,0,5.416691493016973,0.14778460761434162,0.10973059908165042,0.0599999725818634,0.17528606112495562,0.5299999713897705,0.3847720143825641,0.39268578974514406,0.39212074932492663
68,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/52.pdb,0,5.453812006825265,0.2060310866462582,0.15276186557314042,0.29999998211860657,0.16659676324005937,0.6499999761581421,0.4086034246461454,0.41824757139267754,0.4175513373889566
69,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/64.pdb,0,5.405606082891519,0.1478387808953324,0.10041467116773216,0.25999999046325684,0.09234622431086462,0.6299999952316284,0.37321995266586705,0.38714430169167185,0.38616961981958947
70,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/76.pdb,0,5.590399770467333,0.18382388982684975,0.16243484355991922,0.8400000184774399,0.17408731176544004,0.9200000166893005,0.39613159611780513,0.4142962452419653,0.4129974442417298
71,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/80.pdb,0,5.462394629480104,0.25196018933487235,0.19540362002424974,0.08000001311302185,0.28326842175820044,0.5400000214576721,0.41291248755692145,0.425065691538588,0.4242059314210505
72,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/99.pdb,0,5.67761073938394,0.26657965865065936,0.25231909708085676,0.8600000068545341,0.2667888923893272,0.9300000071525574,0.46044890268394284,0.4614573137467157,0.4613911241049968
73,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/87.pdb,0,5.59568533305452,0.24302803989254015,0.21614540222520284,0.6000000089406967,0.26296381523042317,0.800000011920929,0.4210385527864638,0.4323650332610799,0.43156162401391845
74,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/83.pdb,0,5.604825097976141,0.28979646489733113,0.2593432351500972,0.5399999767541885,0.295073027795776,0.7699999809265137,0.4422885190075484,0.45120638270666336,0.45057693734043036
75,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/93.pdb,0,5.663432014602863,0.1383014436735656,0.13732774318903437,0.9800000097602606,0.13875787898084704,0.9900000095367432,0.4176125341965389,0.433842550512841,0.4326830019114514
76,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/96.pdb,0,5.436671092013008,0.15956347209116997,0.11270420675477082,0.2200000286102295,0.12181183614462361,0.6100000143051147,0.3997573298825056,0.40760776066044546,0.4070486488312617
77,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/98.pdb,0,5.470454306313331,0.25720666357176625,0.20280351387156517,0.25999999046325684,0.29647524014237003,0.6299999952316284,0.42775378019345606,0.4324027639178617,0.43208372629169167
78,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/77.pdb,0,5.5223417380520425,0.11739765147123096,0.07338750594129202,0.41999998688697815,0.07562616658519805,0.7099999785423279,0.3801273300418486,0.3908780259623672,0.39011246414614426
79,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/81.pdb,0,5.431082944892885,0.1416212401923662,0.09709398874594116,0.0599999725818634,0.13169401278289303,0.5299999713897705,0.3897754321274975,0.40293488411388156,0.40199847123122523
80,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/88.pdb,0,5.48429931175964,0.2513968491478437,0.19472707151692348,0.10000002384185791,0.26477471280072207,0.550000011920929,0.4300254457054347,0.43888298408638166,0.43825616795285294
81,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/100.pdb,0,5.419614926244498,0.17859649758636212,0.1425006347894053,0.25999999046325684,0.1995358900443585,0.6299999952316284,0.3829127350231303,0.3966975653956439,0.3957127324546778
82,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/78.pdb,0,5.438809440190086,0.2406521880446136,0.1822631464051813,0.3999999761581421,0.21449395637121493,0.699999988079071,0.412847180860366,0.40850580456458147,0.4088174912392257
83,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/62.pdb,0,5.559258049835469,0.13060835725888748,0.08244520737814813,0.25999999046325684,0.08490909249406003,0.6299999952316284,0.40057499609262964,0.41021839330272625,0.40954565787811203
84,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/84.pdb,0,5.62246557563722,0.11536214905375017,0.10897645167737982,0.9600000195205212,0.111367866142011,0.9800000190734863,0.3969135723537047,0.4150963388477094,0.4138177743463251
85,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/94.pdb,0,5.467322720831451,0.2854207539241286,0.2405911118044061,0.1599999964237213,0.26428113938991793,0.5799999833106995,0.41995714276699114,0.4279041999055204,0.4273344139538514
86,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/90.pdb,0,5.4718240344975415,0.26793648520849644,0.19842763976514552,0.019999980926513672,0.2102041144752981,0.5099999904632568,0.4300488285259812,0.4298620720323305,0.42988922887337166
87,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/86.pdb,0,5.59039838203587,0.17844661599778425,0.15117353855704335,0.7200000137090683,0.17358807697277692,0.8600000143051147,0.415418667612165,0.4208794757349756,0.4204887963759337
88,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/74.pdb,0,5.582254713810294,0.14659417706724884,0.13321266185678055,0.679999977350235,0.15851714453554744,0.8399999737739563,0.3866819523560364,0.40507755478120416,0.40376171252467563
89,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/67.pdb,0,5.482023182451222,0.3020766993519572,0.25275394317590744,0.4400000274181366,0.321849747073857,0.7200000286102295,0.4328176570153319,0.44041069365592966,0.43987356766385277
90,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/89.pdb,0,5.435600306237235,0.16348442274317634,0.11956561766456078,0.4400000274181366,0.1448795723129142,0.7200000286102295,0.3930294389697928,0.40591906484004514,0.40499842671213976
91,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/95.pdb,0,5.403511447216433,0.13825946147223672,0.09405404140337664,0.25999999046325684,0.0823875653730263,0.6299999952316284,0.36824638875105703,0.3850218166880776,0.3838317073317062
92,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/69.pdb,0,5.562534427287903,0.14645510561379155,0.100467525924081,0.320000022649765,0.11614888700544002,0.6600000262260437,0.39932441867636037,0.4135745255543035,0.41256070557753005
93,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/71.pdb,0,5.584748108976654,0.11871981780227786,0.11154912974827631,0.820000022649765,0.12173618381120821,0.9100000262260437,0.3905402151837625,0.4019020433902825,0.40111572647527066
94,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/92.pdb,0,5.461509064264839,0.17606195361188834,0.12038997234306825,0.2200000286102295,0.18736581041897388,0.6100000143051147,0.41086988557141807,0.42220234481116786,0.4213978440704208
95,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/82.pdb,0,5.425297925852662,0.15169643649630535,0.11396778909128687,0.0599999725818634,0.1914705711730896,0.5299999713897705,0.3876147399258489,0.39804080735354225,0.3973096627761544
96,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/70.pdb,0,5.605787341400834,0.1120946851456093,0.10318130609423472,0.8600000068545341,0.11069280794890862,0.9300000071525574,0.39630814903679873,0.40974752872222636,0.4088001075512465
97,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/97.pdb,0,5.459446230493716,0.2357407529010008,0.16626209286747132,0.019999980926513672,0.20642858742423287,0.5099999904632568,0.41852864204370455,0.42254285013454834,0.42226199685789934
98,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/91.pdb,0,5.5417625360347875,0.13417861069266274,0.08433718082633346,0.29999998211860657,0.09018581258218301,0.6499999761581421,0.3874751674444656,0.4016024899224322,0.400598180966987
99,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/116.pdb,0,5.474300476902837,0.21600377808196175,0.16742983224271896,0.5599999725818634,0.18932118429370248,0.7799999713897705,0.4359695178282663,0.4336997620390879,0.4338741499381688
100,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/85.pdb,0,5.473599102334596,0.2847779144135431,0.23613052705548132,0.3799999952316284,0.29236133319721536,0.6899999976158142,0.4259585678249779,0.43086561428062226,0.4305151137364009
101,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/104.pdb,0,5.486152092116954,0.2933878609473835,0.23648168153636984,0.2200000286102295,0.2950933746166036,0.6100000143051147,0.4351186543548695,0.44308221961521277,0.44251236096220464
102,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/110.pdb,0,5.470255140503783,0.2265245236712516,0.18106813032244723,0.25999999046325684,0.2643235179036101,0.6299999952316284,0.4249244654019195,0.43263203893496416,0.4320793107774007
103,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/101.pdb,0,5.603650210908984,0.2442679101514906,0.21249342350877726,0.5399999767541885,0.27053587656362404,0.7699999809265137,0.41987089466396016,0.4343933750520623,0.4333618168465425
104,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_2x/117.pdb,0,5.587849494138551,0.18534811729316783,0.16063101472563884,0.799999974668026,0.17290029223422523,0.8999999761581421,0.4139614283389613,0.41668326247035475,0.4164856103867668
