,pdb,ff,rmsd,w_0_0
61,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_95/pdbs/12.pdb,346.6517301184765,0.1711631656991488,1.0
62,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_84/pdbs/2.pdb,1916.4748907291137,0.0578697878206042,1.0
63,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_77/pdbs/3.pdb,2391.720274565336,0.0653109781893405,1.0
64,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_61/pdbs/4.pdb,1529.3460389417685,0.0788171194377451,1.0
65,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_5/pdbs/11.pdb,342.2504455547403,0.1535891973547601,1.0
66,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_45/pdbs/13.pdb,445.3920053690513,0.1799863758121428,1.0
67,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_84/pdbs/11.pdb,335.5802996575412,0.1536220915934492,1.0
68,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_54/pdbs/11.pdb,328.404198521019,0.1558821542796445,1.0
69,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_59/pdbs/18.pdb,267.3061434133822,0.2482811576136265,1.0
70,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_95/pdbs/3.pdb,2381.0767451772213,0.0695256088423077,1.0
71,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_17/pdbs/17.pdb,288.34584269583365,0.2311111916437138,1.0
72,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_62/pdbs/5.pdb,832.4829659203602,0.0903094151265502,1.0
73,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_31/pdbs/11.pdb,332.4591764175102,0.1568858470060665,1.0
74,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_30/pdbs/9.pdb,642.6208952916829,0.1297360904706946,1.0
75,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_30/pdbs/3.pdb,2383.584671939638,0.0672569660869705,1.0
76,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_1/pdbs/8.pdb,422.966773755271,0.1185970246987475,1.0
77,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_6/pdbs/4.pdb,1518.088937160072,0.0749445594799241,1.0
78,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_19/pdbs/11.pdb,329.9066109181904,0.1571016753103397,1.0
79,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_97/pdbs/1.pdb,3697.0392043262814,0.0447994846453837,1.0
80,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_111/pdbs/5.pdb,831.5558121248141,0.0862084072455248,1.0
81,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_74/pdbs/12.pdb,348.3018487077968,0.1640032137736251,1.0
82,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_102/pdbs/10.pdb,662.2767521701525,0.1479075444571278,1.0
83,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_9/pdbs/13.pdb,447.2594786994987,0.1801965329818582,1.0
84,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_6/pdbs/14.pdb,292.7300790415147,0.1910272670892135,1.0
85,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_95/pdbs/15.pdb,289.6705730985029,0.2135973142528008,1.0
86,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_114/pdbs/2.pdb,1915.0493305602567,0.0574369118891822,1.0
87,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_108/pdbs/10.pdb,652.9932147614346,0.1395914546782089,1.0
88,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_122/pdbs/6.pdb,980.731505016981,0.0967368192129536,1.0
89,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_95/pdbs/7.pdb,752.3619916306558,0.1121296235182749,1.0
90,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_0/pdbs/15.pdb,267.8990942290527,0.2048119267367933,1.0
91,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_76/pdbs/13.pdb,448.1190180029989,0.176695279907617,1.0
92,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_66/pdbs/13.pdb,450.9329210902968,0.1767565396082312,1.0
93,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_44/pdbs/8.pdb,432.1701084644344,0.1209240684551162,1.0
94,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_118/pdbs/10.pdb,654.1895455508763,0.1398759235205361,1.0
95,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_24/pdbs/8.pdb,431.7404384641775,0.1140811491436592,1.0
96,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_67/pdbs/2.pdb,1924.002168489412,0.0566265773040683,1.0
97,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_62/pdbs/3.pdb,2394.246454631097,0.0700998600649808,1.0
98,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_106/pdbs/8.pdb,424.2480712253954,0.1175216713610354,1.0
99,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_77/pdbs/4.pdb,1529.3785812043834,0.0725791515345741,1.0
100,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_13/pdbs/10.pdb,669.3439245503752,0.1360485258786978,1.0
101,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_124/pdbs/2.pdb,1934.077437993809,0.0604182280363518,1.0
102,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_15/pdbs/2.pdb,1920.4142106003524,0.0591900462020126,1.0
103,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_43/pdbs/5.pdb,836.9804448958455,0.0920481893875121,1.0
104,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_123/pdbs/2.pdb,1907.379133892663,0.057299135281559,1.0
105,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_89/pdbs/7.pdb,751.8112807639172,0.1030377052025186,1.0
106,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_90/pdbs/3.pdb,2381.9287717194584,0.0685694886726469,1.0
107,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_97/pdbs/9.pdb,658.0456708842394,0.1261567081930733,1.0
108,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_73/pdbs/5.pdb,832.1971508024887,0.0899870782303207,1.0
109,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_22/pdbs/18.pdb,274.65782085095,0.2476728712674116,1.0
110,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_15/pdbs/3.pdb,2381.1850535315384,0.0714278477967127,1.0
111,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_98/pdbs/1.pdb,3691.198798205156,0.0469139957848555,1.0
112,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_29/pdbs/2.pdb,1909.1786470246016,0.0573193618055742,1.0
113,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_62/pdbs/17.pdb,283.2834169588559,0.2348498976449517,1.0
114,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_64/pdbs/13.pdb,447.0053277053428,0.1788516909600772,1.0
115,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_17/pdbs/2.pdb,1920.905757394374,0.0574050215394523,1.0
116,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_78/pdbs/6.pdb,973.759013869929,0.0966535485265208,1.0
117,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_30/pdbs/13.pdb,446.984033736268,0.1799460735747207,1.0
118,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_99/pdbs/4.pdb,1522.453369823996,0.0792424328076014,1.0
119,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_51/pdbs/10.pdb,660.7232106420029,0.1375747456333316,1.0
120,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_12/pdbs/11.pdb,338.34903953415505,0.1540585682306517,1.0
121,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_46/pdbs/15.pdb,275.97240647237004,0.2050904224205468,1.0
122,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_110/pdbs/3.pdb,2373.5713840439344,0.0730154917245124,1.0
123,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_19/pdbs/8.pdb,426.0718245026178,0.1205656053727299,1.0
124,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_6/pdbs/1.pdb,3683.986795962114,0.046063647964295,1.0
125,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_120/pdbs/11.pdb,339.8426626451094,0.1571428549367227,1.0
126,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_66/pdbs/14.pdb,280.54750925563667,0.1922696645437921,1.0
127,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_79/pdbs/17.pdb,283.73959313848377,0.2352471259486189,1.0
128,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_107/pdbs/6.pdb,977.3584810034772,0.0928335862260835,1.0
129,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_59/pdbs/10.pdb,660.1332619227593,0.1406744689080714,1.0
130,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_25/pdbs/13.pdb,451.4714918028035,0.1790719367858751,1.0
131,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_117/pdbs/10.pdb,651.9398089936547,0.139754759229474,1.0
132,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_33/pdbs/3.pdb,2384.382260667496,0.0714635535300261,1.0
133,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_4/pdbs/11.pdb,331.08903956930067,0.1523290459315781,1.0
134,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_70/pdbs/10.pdb,660.4382605201777,0.1424599238978615,1.0
135,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_88/pdbs/2.pdb,1921.904065362461,0.0558271341109473,1.0
136,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_30/pdbs/7.pdb,742.9509667504719,0.1087607072283783,1.0
137,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_68/pdbs/14.pdb,287.7255775326555,0.2005207264503104,1.0
138,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_29/pdbs/6.pdb,970.0787799833048,0.0965123190768577,1.0
139,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_100/pdbs/7.pdb,745.2181137730839,0.1067001578502869,1.0
140,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_13/pdbs/13.pdb,449.3499261928059,0.175233950860066,1.0
141,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_74/pdbs/3.pdb,2381.833660312761,0.0682648466729611,1.0
142,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_96/pdbs/2.pdb,1923.2326331381664,0.0578455872430791,1.0
143,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_12/pdbs/4.pdb,1522.4014880790455,0.0779825266218537,1.0
144,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_67/pdbs/9.pdb,646.7914713329486,0.129758677868998,1.0
145,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_91/pdbs/15.pdb,285.00902342723816,0.2035222672816046,1.0
146,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_16/pdbs/9.pdb,646.6340085994747,0.1334180853087969,1.0
147,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_18/pdbs/9.pdb,642.0697372196137,0.1308228279080987,1.0
148,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_106/pdbs/2.pdb,1941.8628890565772,0.0563424659241356,1.0
149,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_64/pdbs/8.pdb,428.9536255386408,0.1173243064624668,1.0
150,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_77/pdbs/11.pdb,330.07336295148184,0.1498202315674047,1.0
151,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_51/pdbs/12.pdb,351.86996249042704,0.1639199124189326,1.0
152,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_16/pdbs/10.pdb,654.9374415259111,0.1448299544854225,1.0
153,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_17/pdbs/7.pdb,760.1900416946788,0.1079625924907943,1.0
154,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_121/pdbs/7.pdb,755.8469524459731,0.1076428361098782,1.0
155,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_57/pdbs/12.pdb,349.1810995618646,0.1720855763357581,1.0
156,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_32/pdbs/4.pdb,1519.6573660270735,0.0810799019997475,1.0
157,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_50/pdbs/17.pdb,284.2809472435474,0.2336102488033972,1.0
158,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_91/pdbs/3.pdb,2382.3978867828337,0.0676316422037634,1.0
159,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_49/pdbs/10.pdb,668.5233282174966,0.1391348004739221,1.0
160,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_121/pdbs/8.pdb,430.9432306494251,0.1164780457293977,1.0
161,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_1/pdbs/3.pdb,2384.274961284736,0.068289198174663,1.0
162,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_64/pdbs/10.pdb,661.9853395436949,0.139985768006749,1.0
163,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_76/pdbs/16.pdb,385.2389507868395,0.2197091075385956,1.0
164,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_90/pdbs/7.pdb,751.0874787251719,0.1091210372731542,1.0
165,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_23/pdbs/7.pdb,759.7839311241481,0.1070228924013971,1.0
166,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_92/pdbs/16.pdb,379.37295063158194,0.2212635452182259,1.0
167,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_49/pdbs/2.pdb,1927.811574885905,0.0574909197233368,1.0
168,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_46/pdbs/1.pdb,3683.6451506368553,0.0450534078472656,1.0
169,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_80/pdbs/8.pdb,422.48053930077367,0.120662664084305,1.0
170,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_81/pdbs/1.pdb,3665.7838765072847,0.0465986402196281,1.0
171,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_81/pdbs/18.pdb,285.7754862779859,0.245481734668193,1.0
172,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_19/pdbs/1.pdb,3671.932486455796,0.0456626616232712,1.0
173,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_109/pdbs/12.pdb,348.2878108520788,0.1672057610202613,1.0
174,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_104/pdbs/7.pdb,752.599774234563,0.1141144879942662,1.0
175,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_99/pdbs/16.pdb,379.3047377228757,0.2214267255975589,1.0
176,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_13/pdbs/11.pdb,347.73589203378503,0.1479607900772899,1.0
177,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_36/pdbs/11.pdb,342.6042076438114,0.1548990551120471,1.0
178,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_108/pdbs/9.pdb,644.6868416014977,0.1275730531774659,1.0
179,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_91/pdbs/14.pdb,294.6310280020193,0.1910383887488192,1.0
180,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_22/pdbs/2.pdb,1903.530051785832,0.061175561054746,1.0
181,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_64/pdbs/9.pdb,650.322038175407,0.1283339155068572,1.0
182,/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_47/pdbs/16.pdb,381.4644183970616,0.222887579661259,1.0
