,pdb,ff,rmsd,w_0_0,w_1_0,xray_native_0,r_free_native_0,r_work_native_0,rmsd_state_0,rmsd_state_1
10,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_76/pdbs/1.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",12723.081964676432,0.046961934593573,0.9,0.1,3.249624337297541,0.0560155450089612,0.05552719696297557,0.03631507167596292,0.0
11,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_94/pdbs/9.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9677.103809152095,0.1274347751360797,0.9,0.1,4.484890329243963,0.19394302115888318,0.19671093311682594,0.1304139361385305,0.0
12,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_85/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",11433.92608227962,0.0705299281319268,0.9,0.1,3.8857821298302606,0.10404815503574587,0.10313325282593805,0.06793899028107667,0.0
13,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_63/pdbs/1.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",12717.456432592462,0.0435080933262162,0.9,0.1,3.2453169903591985,0.056579430711282276,0.05512898953296205,0.034922970228989984,0.0
14,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_99/pdbs/9.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9673.843509695878,0.1292886666905221,0.9,0.1,4.476295563038438,0.19351307809154297,0.19348917932426699,0.13268595806316918,0.0
15,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_45/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9854.501142958858,0.091608301987503,0.9,0.1,4.156463408092505,0.136620682818494,0.13603416435967658,0.09042025667463098,0.0
16,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_31/pdbs/1.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",12707.804363422681,0.0444635783429461,0.9,0.1,3.259704427621194,0.056418206746589365,0.05599503833907104,0.034677459518895094,0.0
17,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_65/pdbs/16.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9415.22984333657,0.2254694860304722,0.9,0.1,4.791507016928962,0.2855044678337738,0.2883472331346875,0.23186736215480258,0.0
18,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_52/pdbs/8.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9453.633424204285,0.115734564982515,0.9,0.1,4.415353372696263,0.17557556357836335,0.18159112389263643,0.11997261506071387,0.0
19,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_102/pdbs/8.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9459.959374313623,0.1246563216570957,0.9,0.1,4.398558936591805,0.17401749106571066,0.17775398208867366,0.1260811494474255,0.0
20,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_95/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9854.876935928014,0.0924009016520606,0.9,0.1,4.163602771351798,0.13753984885463377,0.13698822974757793,0.09065327875052077,0.0
21,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_121/pdbs/16.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9410.37007860922,0.2235647661044458,0.9,0.1,4.782937898202366,0.2812586702166352,0.2847948569366826,0.22972917859313027,0.0
22,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_96/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",10552.15469140099,0.0772098465645136,0.9,0.1,4.041534586769337,0.11978446740845185,0.12112934901074562,0.07399088366446667,0.0
23,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_31/pdbs/6.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",10005.379907887465,0.097871668535416,0.9,0.1,4.253251174178181,0.1480204873476958,0.1514892610430463,0.09853322408405842,0.0
24,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_8/pdbs/16.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9417.26490624278,0.2225714125140815,0.9,0.1,4.78217623438707,0.2849146656770395,0.28501040760259694,0.23011041941010815,0.0
25,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_49/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",11408.301257211553,0.0692262869131025,0.9,0.1,3.8628314799629138,0.10103071259638578,0.10103984295706736,0.06507323419883594,0.0
26,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_79/pdbs/9.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9679.684249311771,0.1275803016361776,0.9,0.1,4.4666139593785905,0.18840284814793593,0.19275523318491813,0.13105950048621895,0.0
27,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_52/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9855.399488799148,0.0885742421829747,0.9,0.1,4.17028294897177,0.1350277383074769,0.1385270048676316,0.08950320255510923,0.0
28,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_114/pdbs/1.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",12688.969044921323,0.0453055572751356,0.9,0.1,3.2478919116929954,0.05577496848141775,0.05520804894923817,0.03518513565390064,0.0
29,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_63/pdbs/13.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9474.56191224367,0.177732018047283,0.9,0.1,4.682297974047121,0.24769912560990004,0.24968829404286694,0.1844327020869617,0.0
30,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_49/pdbs/15.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9314.608327561258,0.2064308611179668,0.9,0.1,4.747326166941482,0.2678029604515924,0.2714983924112298,0.21316790118445758,0.0
31,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_122/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9855.812178840015,0.0902781401488191,0.9,0.1,4.167204174102685,0.13532004493209093,0.1379807411840314,0.09024037359233024,0.0
32,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_23/pdbs/13.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9485.903518035548,0.1751436111614474,0.9,0.1,4.6718149334293795,0.24267019611885016,0.2461078189117639,0.18128905515349455,0.0
33,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_69/pdbs/15.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9313.212888561085,0.2025635013943922,0.9,0.1,4.749167222055842,0.26674609338548766,0.2719350684615938,0.20912269037146086,0.0
34,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_20/pdbs/1.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",12724.472140092388,0.0459214154651545,0.9,0.1,3.265912295383281,0.05584834768886381,0.05636783989015384,0.035158914869411,0.0
35,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_46/pdbs/16.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9410.321532758913,0.2191653875115064,0.9,0.1,4.782462636528268,0.2823026418794499,0.2847910145330293,0.2261799638832689,0.0
36,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_107/pdbs/9.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9684.723479653108,0.1261344031086706,0.9,0.1,4.473722055963011,0.18884178980027153,0.19400720689315712,0.12980996664625424,0.0
37,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_3/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",10559.78294164511,0.0768984801427526,0.9,0.1,4.0359861711965825,0.12087312183005076,0.1201553115726851,0.07410073803913433,0.0
38,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_105/pdbs/2.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",10956.71073564694,0.0584339445023834,0.9,0.1,3.6666622698593465,0.08469823505970263,0.08315670153815492,0.0508600066374822,0.0
39,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_81/pdbs/14.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9316.434908326075,0.1907435822623023,0.9,0.1,4.719593003813501,0.25995282709275846,0.26219744798103917,0.19679646907126772,0.0
40,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_117/pdbs/15.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9313.878157762567,0.2074323049242954,0.9,0.1,4.754053410918984,0.27234701393829225,0.27389040973074685,0.21393457792992374,0.0
41,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_59/pdbs/7.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9791.787613593038,0.1077041363913294,0.9,0.1,4.326573140949197,0.1613934842851509,0.16366754666724076,0.10981203767895999,0.0
42,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_4/pdbs/17.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9317.496939732962,0.2329528425224642,0.9,0.1,4.81139188173644,0.2969679924540086,0.29698446490727365,0.2399743715691052,0.0
43,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_120/pdbs/1.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",12726.718043434183,0.0431005741592486,0.9,0.1,3.2446321767182127,0.055399487601527776,0.055739234001285824,0.034382568604906044,0.0
44,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_3/pdbs/11.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9367.153021416021,0.1519307304619128,0.9,0.1,4.588715759890096,0.21733164888284828,0.2216430626679762,0.15675719991948342,0.0
45,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_65/pdbs/15.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9306.56042162649,0.2106907797802703,0.9,0.1,4.762550274253115,0.27460691245437907,0.27704004596360327,0.21670782669155614,0.0
46,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_22/pdbs/11.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9376.503886854436,0.1531026035290224,0.9,0.1,4.589566409449409,0.21729288883197723,0.221605003661181,0.15646788768959682,0.0
47,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_117/pdbs/16.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9410.054539336488,0.2215430080263432,0.9,0.1,4.784798008384104,0.2839572726591258,0.28553742767247303,0.2283810694735617,0.0
48,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_123/pdbs/14.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9311.79315460851,0.1932615571899813,0.9,0.1,4.724557019807119,0.2602088310216384,0.2627999363096223,0.19956763093558733,0.0
49,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_120/pdbs/18.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9304.973208064483,0.248635177888381,0.9,0.1,4.831315557595375,0.30177479308978034,0.3049709976294594,0.2571962217124772,0.0
50,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_112/pdbs/11.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9364.693258378973,0.1566077325961386,0.9,0.1,4.587524342219495,0.21958713235270794,0.22150391713003292,0.16133716368369266,0.0
51,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_59/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9870.306380468335,0.08901158214787,0.9,0.1,4.149374211571793,0.1357174367519958,0.13523076272999113,0.08805341388178306,0.0
52,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_64/pdbs/7.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9787.014169382646,0.1088592179532418,0.9,0.1,4.336345102883558,0.16240448992139145,0.16498544138660995,0.11099991034458513,0.0
53,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_75/pdbs/15.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9313.55027055898,0.206172144407142,0.9,0.1,4.7524327443309495,0.2693716122519727,0.27295282935409915,0.21356521487452992,0.0
54,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_114/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9859.32135212337,0.090393620301936,0.9,0.1,4.164340649473821,0.1359524018856403,0.1377035360233497,0.0889802380594981,0.0
55,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_113/pdbs/8.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9455.641961077406,0.1163661273576546,0.9,0.1,4.408118017831432,0.17634842394074254,0.17972152728914695,0.11877167088335729,0.0
56,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_95/pdbs/2.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",10945.979078714594,0.0581644227302926,0.9,0.1,3.691575326631769,0.087167857748933,0.08497278717454605,0.04951307071505305,0.0
57,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_86/pdbs/17.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9319.344010930545,0.2363759431017636,0.9,0.1,4.808469851322353,0.2952402787654485,0.2956366053628721,0.24318192388839677,0.0
58,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_71/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",11422.63641210569,0.0677952190421149,0.9,0.1,3.895799526402959,0.10436034142939563,0.1044433403826139,0.06251156574721724,0.0
59,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_121/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",10570.571045137756,0.0769364754886293,0.9,0.1,4.040957143198603,0.11998874561438945,0.12068165788156321,0.07289677896408839,0.0
60,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_122/pdbs/13.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9481.253005992592,0.1797802703503145,0.9,0.1,4.683442797634698,0.24429829573544212,0.24973561388625787,0.18542623970051378,0.0
61,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_95/pdbs/12.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9377.467214946577,0.1711631656991488,0.9,0.1,4.639683742887311,0.2330921856912807,0.2358044979206005,0.17577723257921926,0.0
62,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_84/pdbs/2.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",10947.105548458565,0.0578697878206042,0.9,0.1,3.699371237708513,0.08578871008108187,0.08563238301121298,0.05196053921257194,0.0
63,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_77/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",11422.135153311836,0.0653109781893405,0.9,0.1,3.877141770822044,0.10278310600117649,0.10258061893227002,0.06085376322544361,0.0
64,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_61/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",10559.633286154618,0.0788171194377451,0.9,0.1,4.026915465333584,0.1182705350372731,0.11859813416591733,0.0740587822847053,0.0
65,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_5/pdbs/11.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9373.548102232397,0.1535891973547601,0.9,0.1,4.592769030333299,0.22285389229423186,0.223111694095013,0.15833717457907567,0.0
66,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_45/pdbs/13.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9475.386498588126,0.1799863758121428,0.9,0.1,4.6800935529519485,0.2460110607087664,0.2491016346432602,0.18543224482946372,0.0
67,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_84/pdbs/11.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9366.813199414377,0.1536220915934492,0.9,0.1,4.5925473861106925,0.21970857764412205,0.223379185754555,0.15885992630216136,0.0
68,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_54/pdbs/11.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9359.28367203262,0.1558821542796445,0.9,0.1,4.5878209004453545,0.2186190020958292,0.22230825026164544,0.15989318297385957,0.0
69,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_59/pdbs/18.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9298.047293968706,0.2482811576136265,0.9,0.1,4.829266053009084,0.301619235826841,0.30443321809854845,0.2561876007967881,0.0
70,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_95/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",11412.28552562663,0.0695256088423077,0.9,0.1,3.90170564105142,0.10608110500699461,0.10441290403870876,0.0637554988219973,0.0
71,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_17/pdbs/17.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9319.37786201733,0.2311111916437138,0.9,0.1,4.806210038950905,0.2899810036397089,0.29472799606556116,0.23737808066900212,0.0
72,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_62/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9862.437191145036,0.0903094151265502,0.9,0.1,4.141849376958142,0.13141836437022156,0.13371292605616722,0.08950918754640023,0.0
73,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_31/pdbs/11.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9364.00817498661,0.1568858470060665,0.9,0.1,4.585808511904537,0.21957280194776696,0.22151671006189466,0.16142613590278898,0.0
74,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_30/pdbs/9.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9673.705780473738,0.1297360904706946,0.9,0.1,4.477644462242058,0.1914600969527029,0.19485843453305024,0.13292697152701893,0.0
75,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_30/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",11414.518057621463,0.0672569660869705,0.9,0.1,3.885990854985398,0.10564769609052933,0.10333806326029442,0.06273545390272879,0.0
76,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_1/pdbs/8.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9453.903789241562,0.1185970246987475,0.9,0.1,4.401742291137319,0.17609388663852635,0.1785939507028992,0.12162515269838768,0.0
77,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_6/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",10548.893525737669,0.0749445594799241,0.9,0.1,4.028903227214779,0.11995783105169586,0.11922754549796351,0.0723494483553847,0.0
78,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_19/pdbs/11.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9361.059036902623,0.1571016753103397,0.9,0.1,4.589706919163099,0.2186812204487203,0.22263646231726494,0.16193043089904133,0.0
79,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_97/pdbs/1.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",12727.64722034559,0.0447994846453837,0.9,0.1,3.2485461607888055,0.056918907817427394,0.05528236491317574,0.03602984223778298,0.0
80,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_111/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9862.16848304229,0.0862084072455248,0.9,0.1,4.1642521538651165,0.13593008636497325,0.13781599982302375,0.08541789796970176,0.0
81,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_74/pdbs/12.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9378.777809434712,0.1640032137736251,0.9,0.1,4.636424681007298,0.23020322068369886,0.23516156467903218,0.16895956127636552,0.0
82,"/wynton/group/sali/mhancock/xray/sample_bench/out/268_decoys_1_state/0/output_102/pdbs/10.pdb,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/pdbs/native_1.pdb",9692.879412603408,0.1479075444571278,0.9,0.1,4.529848412188556,0.20349211991771723,0.20679370866554825,0.15068845949256263,0.0
