,decoy_file,pdb_0,id_0,pdb_1,id_1,pdb_2,id_2,pdb_3,id_3,w_0,w_1,w_2,w_3
10,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/10.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4585/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4652/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4966/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4046/pdbs/1.pdb,0.0,0.0007114897790926679,0.30728882750124664,0.5401470724918208,0.1518526102278398
11,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/11.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4196/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4139/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4750/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_18/pdbs/1.pdb,0.0,0.16640849045361136,0.4454239251120222,0.09776986385933722,0.2903977205750291
12,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/12.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4599/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4017/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3292/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_762/pdbs/1.pdb,0.0,0.09710471727726273,0.39374036345368935,0.3268537676421864,0.18230115162686147
13,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/13.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3707/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1945/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3444/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_136/pdbs/1.pdb,0.0,0.043690281657908336,0.17382228281911516,0.2758635580633716,0.506623877459605
14,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/14.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4085/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4265/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_478/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_137/pdbs/1.pdb,0.0,0.0569692755680886,0.28796915422329117,0.36909120403783746,0.28597036617078275
15,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/15.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_572/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3482/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3434/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2828/pdbs/1.pdb,0.0,0.2787575916948317,0.18491624877484028,0.32988120691927875,0.20644495261104936
16,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/16.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3186/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2840/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_456/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2482/pdbs/1.pdb,0.0,0.29179600077141343,0.22097046898487407,0.2961012062620102,0.19113232398170243
17,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/17.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3816/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_566/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_646/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4671/pdbs/1.pdb,0.0,0.4634493017261238,0.23374058561201466,0.15247654709482997,0.15033356556703165
18,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/18.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3116/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3300/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4016/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_480/pdbs/1.pdb,0.0,0.33379301198360734,0.3576989373868528,0.25957845472358043,0.048929595905959355
19,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/19.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3161/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_507/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1064/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_372/pdbs/1.pdb,0.0,0.2228105585849485,0.2578572924579044,0.27156543674656775,0.24776671221057942
20,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/20.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1637/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_598/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4339/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4155/pdbs/1.pdb,0.0,0.32623453867168273,0.33528210402844627,0.19635676344304995,0.14212659385682097
21,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/21.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4298/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4716/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2484/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4/pdbs/1.pdb,0.0,0.2669473147323138,0.10432655659847158,0.3071986443188089,0.3215274843504057
22,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/22.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4343/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2316/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1298/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3515/pdbs/1.pdb,0.0,0.29693094816482296,0.19566770948326262,0.3150863756840398,0.19231496666787465
23,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/23.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3072/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1075/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3995/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4267/pdbs/1.pdb,0.0,0.14899536469096755,0.21833456740145477,0.32944952197836447,0.3032205459292132
24,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/24.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1650/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4841/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1895/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3587/pdbs/1.pdb,0.0,0.40169876413085065,0.04170941801573847,0.3102816498547942,0.24631016799861666
25,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/25.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4448/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1577/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4053/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2088/pdbs/1.pdb,0.0,0.2572292692806485,0.3449648571610286,0.09920834614856519,0.2985975274097578
26,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/26.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2054/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3185/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3856/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2903/pdbs/1.pdb,0.0,0.07997076366209332,0.15051439683244913,0.5424833778394232,0.22703146166603425
27,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/27.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1320/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_996/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2950/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2632/pdbs/1.pdb,0.0,0.4634422278924047,0.05714551403790867,0.08313226550799178,0.3962799925616948
28,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/28.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2480/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2751/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2533/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3956/pdbs/1.pdb,0.0,0.021923016053221816,0.2781282986598662,0.4410458011029894,0.25890288418392265
29,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/29.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_326/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1149/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3909/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1214/pdbs/1.pdb,0.0,0.3492664790835354,0.013700329653194395,0.3258708847115622,0.31116230655170796
30,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/30.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3540/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3911/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2769/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4722/pdbs/1.pdb,0.0,0.2484891878396378,0.16878342012155154,0.15969320666775352,0.4230341853710572
31,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/31.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1370/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_648/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3961/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1171/pdbs/1.pdb,0.0,0.030225147330274225,0.01797004897232335,0.7981776767859956,0.15362712691140698
32,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/32.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4188/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4507/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4093/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_300/pdbs/1.pdb,0.0,0.05978955524521901,0.10162039761359963,0.38642575538614815,0.4521642917550331
33,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/33.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2030/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3364/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3714/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3124/pdbs/1.pdb,0.0,0.028132835687811508,0.5255711575154769,0.12533653066534484,0.3209594761313668
34,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/34.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4631/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3573/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2117/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3981/pdbs/1.pdb,0.0,0.1579194112938444,0.46262947035179464,0.2505021946651597,0.1289489236892012
35,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/35.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3832/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2229/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2193/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2823/pdbs/1.pdb,0.0,0.3085683542889552,0.024126572862478442,0.06183249423808208,0.6054725786104843
36,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/36.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_181/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1076/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2719/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3453/pdbs/1.pdb,0.0,0.09368945441052533,0.16850702192889458,0.34382270009479843,0.39398082356578157
37,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/37.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4388/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3452/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2514/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2252/pdbs/1.pdb,0.0,0.3367985639763037,0.06212637828975702,0.2466508441019148,0.3544242136320245
38,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/38.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1826/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1763/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3580/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4698/pdbs/1.pdb,0.0,0.030203563997327633,0.3518238037306561,0.43986943428688113,0.17810319798513524
39,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/39.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4579/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2783/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2066/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1338/pdbs/1.pdb,0.0,0.1711629403142039,0.4074739871256912,0.3020007742156706,0.11936229834443426
40,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/40.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4606/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3805/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2246/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2568/pdbs/1.pdb,0.0,0.24071809945267342,0.20921613772221684,0.2904757306274934,0.25959003219761634
41,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/41.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1178/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_4863/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_518/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3208/pdbs/1.pdb,0.0,0.17724078278456315,0.20325142590313752,0.47670453875339924,0.1428032525589001
42,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/53_100/rand_1000_4x/42.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1960/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_1189/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_3628/pdbs/1.pdb,0.0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/53_100/9520043/output_2387/pdbs/1.pdb,0.0,0.33964912986307627,0.0075347542277361965,0.4492953865258755,0.20352072938331203
