,ff,rmsd_0,rmsd_1,w_0_0,w_1_0,w_0_1,w_1_1,pdb
31,11878.394659995423,0.2206564556124184,0.7756845121611043,0.3326735668718917,0.6673264331281084,0.8941385100789375,0.1058614899210625,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/9/output_597/pdbs/2.pdb
32,21140.91705301587,0.0869473321861308,0.3567013637650559,0.2443039023471403,0.7556960976528597,0.6737893371597465,0.3262106628402534,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_927/pdbs/1.pdb
33,12232.08475926903,0.1264430975742351,0.3654136433216676,0.9156045053372928,0.0843954946627072,0.5027602883199216,0.4972397116800784,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/5/output_634/pdbs/2.pdb
34,12392.469624939584,0.1743064423862621,0.2798830439039834,0.785568409680231,0.2144315903197689,0.5065296375812941,0.4934703624187058,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/1/output_436/pdbs/2.pdb
35,21074.814852514908,0.1674982039642858,0.0657355831596065,0.446155671354532,0.553844328645468,0.6024734724532532,0.3975265275467467,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_172/pdbs/1.pdb
36,2590.3997984300536,0.1797401695290476,0.2142611140089402,0.3310299938502041,0.6689700061497958,0.3919246921504574,0.6080753078495426,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_91/pdbs/5.pdb
37,7590.843256998195,0.138256810364375,0.2458234263343892,0.591384440105306,0.408615559894694,0.4641216436242776,0.5358783563757223,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_490/pdbs/3.pdb
38,4476.135407405227,0.1823027472423951,0.1785903027560128,0.9013547723216472,0.0986452276783529,0.6703351514619599,0.3296648485380402,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/1/output_777/pdbs/4.pdb
39,12691.84668387353,0.2197100380730606,0.105690835804185,0.8210710627156527,0.1789289372843471,0.6245453853829975,0.3754546146170024,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_663/pdbs/2.pdb
40,2595.2780048627737,0.2456397566761248,0.2848587011254642,0.2164253415130566,0.7835746584869434,0.4873095481335978,0.5126904518664023,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_84/pdbs/5.pdb
41,2594.424576065926,0.1742061506649845,0.2092279720847165,0.3666262251510231,0.6333737748489768,0.1977960425423204,0.8022039574576796,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_421/pdbs/5.pdb
42,7576.980410442526,0.1305951506658763,0.143625976284475,0.6707562929029016,0.3292437070970984,0.5986926119365495,0.4013073880634504,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_361/pdbs/3.pdb
43,12696.751006239982,0.1194517701594518,0.2261504818799491,0.703278454423149,0.296721545576851,0.8440295498796033,0.1559704501203967,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_52/pdbs/2.pdb
44,2609.1359241513005,0.1695758435210525,0.1838174162673154,0.5855418686944392,0.4144581313055607,0.5287027256253428,0.4712972743746571,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_501/pdbs/5.pdb
45,12339.298636505657,0.2067736395659135,0.1097503726540812,0.2145870263501147,0.7854129736498852,0.2530404912826143,0.7469595087173857,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_694/pdbs/2.pdb
46,21140.798225141523,0.0614550973891665,0.2007566105187475,0.3094013046528686,0.6905986953471313,0.5285070811025652,0.4714929188974349,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_683/pdbs/1.pdb
47,12138.626381019209,0.2070504788585712,0.4410083920588602,0.7388083916485862,0.2611916083514138,0.1950894601563962,0.8049105398436037,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_755/pdbs/2.pdb
48,12290.15324789136,0.1736330613868511,0.1476410362380502,0.1769946915415773,0.8230053084584227,0.2870324943809035,0.7129675056190965,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_34/pdbs/2.pdb
49,21137.51900706296,0.1973810507007094,0.2172497905679367,0.4709798915154696,0.5290201084845305,0.164737866616351,0.835262133383649,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_36/pdbs/1.pdb
50,1098.6497222112014,0.2224063899382043,0.2457348622645805,0.5284610904216283,0.4715389095783717,0.4576909541277061,0.5423090458722938,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_881/pdbs/7.pdb
51,2690.7098231367936,0.2106616108812414,0.1816937729252273,0.2061723738589863,0.7938276261410137,0.4302830139878743,0.5697169860121257,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_995/pdbs/5.pdb
52,1138.217167656299,0.2170688334564624,0.2130285114903388,0.5350917786204992,0.4649082213795008,0.6393102015136981,0.3606897984863019,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_476/pdbs/7.pdb
53,4517.416938174032,0.1525981341741583,0.2153876762307432,0.6240942851495291,0.3759057148504709,0.802329470672323,0.197670529327677,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_650/pdbs/4.pdb
54,1173.0386502827132,0.2194359063727164,0.6296375834860132,0.587224087439073,0.4127759125609271,0.0837462699457931,0.9162537300542068,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_163/pdbs/7.pdb
55,7441.089596792815,0.146522127731665,0.1950294953055296,0.6569700761896492,0.3430299238103508,0.4609386446448148,0.5390613553551852,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_872/pdbs/3.pdb
56,12137.891112343916,0.1171003701586475,0.1889412493031671,0.6333602961854755,0.3666397038145244,0.4324247301383266,0.5675752698616734,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_744/pdbs/2.pdb
57,7416.787184764438,0.18866367792466,0.2191023392665249,0.4238519253243623,0.5761480746756377,0.5179867713821196,0.4820132286178804,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_0/pdbs/3.pdb
58,1102.9005901053026,0.2314739737310246,0.2202140345125405,0.4975415462086939,0.5024584537913059,0.5384842278700565,0.4615157721299434,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_363/pdbs/7.pdb
59,21206.756234605764,0.1614870007895197,0.2024389152233245,0.4295096693567001,0.5704903306432999,0.5527586251992013,0.4472413748007987,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_276/pdbs/1.pdb
60,4220.438336823052,0.1693400791942887,0.1557693242947508,0.5114035940323348,0.488596405967665,0.5571118964240528,0.4428881035759472,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_791/pdbs/4.pdb
61,4364.188748421394,0.1632912753219583,0.3003313775266493,0.5665915201555772,0.4334084798444227,0.3263846125864088,0.6736153874135913,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_806/pdbs/4.pdb
62,11889.211009829633,0.1414588165813878,0.1129108991963399,0.2334024154135469,0.766597584586453,0.1796579695237442,0.8203420304762556,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/9/output_493/pdbs/2.pdb
63,12346.197644872382,0.1901215766155199,0.1726868741058157,0.5137455712183809,0.486254428781619,0.4144665162728518,0.5855334837271482,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_588/pdbs/2.pdb
64,21631.313656680388,0.0768847469222104,0.2537993039345297,0.5981426736108528,0.4018573263891472,0.4356742709662587,0.5643257290337415,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_730/pdbs/1.pdb
65,2609.783763570553,0.1844745775843034,0.4736395212500205,0.6571230714287598,0.3428769285712402,0.1985229266510665,0.8014770733489335,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_615/pdbs/5.pdb
66,21596.0191514358,0.1123354336591012,0.2168088154333866,0.6703464248927306,0.3296535751072694,0.4119821059115874,0.5880178940884125,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_637/pdbs/1.pdb
67,849.0181148597287,0.228433243964619,0.5325506825081802,0.6315966520666128,0.3684033479333872,0.1506881343457756,0.8493118656542243,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_487/pdbs/8.pdb
68,4521.622238250349,0.2320050913424473,0.3767716399962764,0.8088009228460554,0.1911990771539445,0.3359780491704894,0.6640219508295105,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_38/pdbs/4.pdb
69,812.3680555714457,0.2451815214868033,0.2400360446794165,0.3073414673985019,0.6926585326014982,0.389426895872749,0.610573104127251,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_978/pdbs/8.pdb
70,12500.95066060632,0.097050584278222,0.5464782154996468,0.5237093469857322,0.4762906530142678,0.0973545018167785,0.9026454981832216,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_907/pdbs/2.pdb
71,2592.211164948926,0.1846666308871124,0.2400004388293882,0.3158821868441593,0.6841178131558406,0.4309669630355838,0.5690330369644163,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_695/pdbs/5.pdb
72,12346.551435721853,0.1716919856567215,0.2377705482431196,0.4951992706130576,0.5048007293869423,0.4787246920993279,0.5212753079006721,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_361/pdbs/2.pdb
73,2744.563074144712,0.1861596412378599,0.2967436111221473,0.3346882399233934,0.6653117600766065,0.5787866140735918,0.4212133859264083,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_636/pdbs/5.pdb
74,2688.2966985259472,0.2134080563032224,0.4277851158877229,0.2010894931542276,0.7989105068457724,0.7473363454867672,0.2526636545132328,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_551/pdbs/5.pdb
75,21511.334720460287,0.0573940962932924,0.4449147766892325,0.5074855527896731,0.4925144472103268,0.1839185019667814,0.8160814980332186,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_31/pdbs/1.pdb
76,21591.578698477784,0.1731546361802457,0.3437714904521337,0.4506524395590398,0.5493475604409603,0.3013701484754935,0.6986298515245065,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_411/pdbs/1.pdb
77,1170.7242962264395,0.2181515737641007,0.5175264392246893,0.5909947317781321,0.4090052682218679,0.2007555234886507,0.7992444765113493,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_144/pdbs/7.pdb
78,12215.510026257203,0.2424619896231346,0.4182334257849922,0.6861087199330379,0.313891280066962,0.4513395929020022,0.5486604070979978,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/5/output_898/pdbs/2.pdb
79,12208.274964680906,0.1451636044092079,0.4444982763947865,0.8068822059342957,0.1931177940657043,0.4254517500349606,0.5745482499650394,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/5/output_423/pdbs/2.pdb
80,21623.26881986907,0.1305375746438169,0.2059226925027971,0.5370496767583274,0.4629503232416725,0.4805388156111731,0.5194611843888268,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_597/pdbs/1.pdb
81,4369.564555566062,0.2221013622895549,0.2666857676024159,0.446052595553654,0.5539474044463459,0.3967054913828698,0.6032945086171302,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_842/pdbs/4.pdb
82,4291.802022936266,0.1691794125741641,0.193122182674959,0.4398448497585394,0.5601551502414607,0.1921838352674674,0.8078161647325326,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_300/pdbs/4.pdb
83,12373.33876374912,0.1182781399959907,0.4875787652891105,0.903327174301877,0.096672825698123,0.3073108076076836,0.6926891923923164,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/1/output_778/pdbs/2.pdb
84,12684.552204345666,0.1507498933681015,0.4007524337224316,0.7456735391369582,0.2543264608630418,0.3026430746825925,0.6973569253174076,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_72/pdbs/2.pdb
85,4463.633917924436,0.1575984831117627,0.404070335412531,0.309403494970965,0.6905965050290349,0.7043130892574838,0.2956869107425162,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_585/pdbs/4.pdb
86,1097.2080345945228,0.2221605771263766,0.4323887992868866,0.6075887139772059,0.392411286022794,0.2109920469550419,0.7890079530449581,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_378/pdbs/7.pdb
87,7269.734217682634,0.2230032728193683,0.3664582177011862,0.5329762367377064,0.4670237632622936,0.5903889203200013,0.4096110796799986,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_83/pdbs/3.pdb
88,21199.462987220653,0.2367950642459819,0.0745291502074481,0.4996350963628323,0.5003649036371677,0.4222990696480635,0.5777009303519365,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_591/pdbs/1.pdb
89,1741.922061736374,0.204785218475136,0.4811042302784253,0.281619760458735,0.7183802395412651,0.797741913856532,0.202258086143468,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_495/pdbs/6.pdb
90,12690.955842453546,0.1189690642783996,0.1996403969750783,0.5806527316577476,0.4193472683422525,0.4997836403803999,0.5002163596196,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_385/pdbs/2.pdb
91,4525.4955484325865,0.2001479391126229,0.3864184741474837,0.5200724616760125,0.4799275383239874,0.3261298775158396,0.6738701224841603,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_458/pdbs/4.pdb
92,4212.906616842924,0.1851320886596136,0.2458321106069839,0.6632229322076133,0.3367770677923867,0.3956123919780255,0.6043876080219744,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_451/pdbs/4.pdb
93,2739.3783711222163,0.1868632565528376,0.2537659476361352,0.3368368907244203,0.6631631092755796,0.5245881251840033,0.4754118748159966,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_349/pdbs/5.pdb
94,851.1971414688558,0.2251198396481388,0.2702275615515394,0.60492479699483,0.3950752030051699,0.4568051549784443,0.5431948450215557,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_201/pdbs/8.pdb
95,2593.203695024271,0.2296657049385082,0.2228774796686546,0.5046962639573975,0.4953037360426025,0.1753145627067766,0.8246854372932234,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_719/pdbs/5.pdb
96,2744.485163717798,0.1820499325364257,0.3821361639588626,0.3108008790844699,0.68919912091553,0.6745760133968004,0.3254239866031996,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_892/pdbs/5.pdb
97,12513.652625799034,0.1181147158937262,0.1488032486594834,0.4513903143971455,0.5486096856028545,0.4593461402861986,0.5406538597138014,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_860/pdbs/2.pdb
98,688.8431913438585,0.2456738021124971,0.5075705967624288,0.6626995649412413,0.3373004350587587,0.2186784498778398,0.7813215501221602,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_631/pdbs/9.pdb
99,12151.181650487257,0.2127798936839359,0.1913831914717608,0.7444073712818106,0.2555926287181894,0.4299007424945177,0.5700992575054823,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_751/pdbs/2.pdb
100,7299.437938229472,0.1367445232763265,0.1473881164092595,0.3228656988473616,0.6771343011526384,0.3218442782813687,0.6781557217186313,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_5/pdbs/3.pdb
101,1712.059464086695,0.2084137749357038,0.6009612777247201,0.5680602734690661,0.4319397265309338,0.1135429453910655,0.8864570546089344,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_457/pdbs/6.pdb
102,21316.09151450413,0.1041275743241113,0.2895942385223572,0.446334072784168,0.553665927215832,0.5343311126575383,0.4656688873424616,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_670/pdbs/1.pdb
103,4512.115464145642,0.2004474373509613,0.1533464607969168,0.5196027662557736,0.4803972337442262,0.6721452666140479,0.327854733385952,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_156/pdbs/4.pdb
104,12430.341208849044,0.1464336716284417,0.2161707106802597,0.1988120902125358,0.8011879097874641,0.1738433220833689,0.826156677916631,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_625/pdbs/2.pdb
105,1629.743665806494,0.1929395583602389,0.2071012838460998,0.5281930510873911,0.4718069489126088,0.6198889551287635,0.3801110448712363,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_856/pdbs/6.pdb
106,12584.81141461306,0.097338121178253,0.0972463069128522,0.5864719768179182,0.4135280231820818,0.5908151174701846,0.4091848825298155,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/6/output_372/pdbs/2.pdb
107,21207.41014426964,0.2071134992512994,0.0803223590709912,0.4715815676387476,0.5284184323612523,0.4289947163404948,0.5710052836595051,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_376/pdbs/1.pdb
108,4367.582718426189,0.2079914192291399,0.1773972739803112,0.6350979280750148,0.3649020719249852,0.4720400316034812,0.5279599683965187,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_769/pdbs/4.pdb
109,1205.6966870788244,0.2274993509433509,0.2143000609315859,0.2533761071294675,0.7466238928705325,0.402706380276465,0.597293619723535,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_677/pdbs/7.pdb
110,4365.885882688252,0.1529661689633068,0.1845214084036613,0.5382956102474225,0.4617043897525776,0.4611180759071328,0.5388819240928672,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_764/pdbs/4.pdb
111,11901.732017233524,0.1850324746702266,0.2727075517837142,0.2921294618799737,0.7078705381200264,0.4072472495916139,0.592752750408386,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/9/output_921/pdbs/2.pdb
112,1102.5853072716802,0.2319134421752868,0.2216625394410424,0.4961054890508338,0.5038945109491663,0.5289556039362839,0.471044396063716,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/2/output_96/pdbs/7.pdb
113,1173.400399786623,0.2210612394784069,0.2293152783691343,0.5811612344177698,0.4188387655822301,0.7358459957309902,0.2641540042690097,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_469/pdbs/7.pdb
114,12417.658428821076,0.2222378961723848,0.4998901487074825,0.48022764609425,0.5197723539057499,0.8031272502173653,0.1968727497826346,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_878/pdbs/2.pdb
115,12409.760766709453,0.2052734798004542,0.1485407590786374,0.4632935961879131,0.5367064038120869,0.4562539933808774,0.5437460066191224,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/4/output_576/pdbs/2.pdb
